"","date","sg","sf","sb","gs","gf","gb","fs","fg","fb","bs","bg","bf"
"1","2013-01-07",0.105442723821571,0.432666309338433,0.0477207186933895,0.00891495896713327,0.00263685821246781,0.00320626132216271,0.443014488423383,0.0319336746338386,0.0763429300554083,3.61502498321438e-05,2.87276771221488e-05,5.64817703839214e-05
"2","2013-01-08",0.11097084369733,0.409109831473768,0.0481606803248339,0.00987050317733463,0.00170126368654607,0.00344562843166999,0.417634591559607,0.0195253026347185,0.0767570793372771,0.000187101562405423,0.000150495265879299,0.00029211018209863
"3","2013-01-09",0.110717126723718,0.434141521274588,0.0487420340423735,0.0100251949804101,0.00174910289692809,0.00359669573436853,0.445366097228761,0.0198163273584958,0.0778947659248136,0.000290103799306316,0.000236415227702169,0.000451931084907003
"4","2013-01-10",0.117044574988351,0.434626397731941,0.0494297978552231,0.00620735226504699,0.000787020180761116,0.00216253539693197,0.440978879803004,0.0150567921424854,0.0781892421272072,0.048156099294165,0.0397256112673496,0.0750771505009647
"5","2013-01-11",0.125638118177757,0.448518537568447,0.0496768984424497,0.00522361563384723,0.00266780009971093,0.00169947844402942,0.452766438453802,0.0647734939429001,0.0779590979336357,0.0218314586636401,0.0179636320669241,0.0339391730741711
"6","2013-01-15",0.121707789405095,0.487908737141985,0.0494338672111049,0.00559511432802221,0.00257864327502111,0.00190386529876427,0.489532098290687,0.0562785959730762,0.0761621704912371,0.00127216761683596,0.00106577462791425,0.00195351380080271
"7","2013-01-16",0.120627615639465,0.497023104380535,0.0491993022029088,0.00776639291598833,0.00360371557025924,0.00272489372538646,0.498341752453793,0.0561214119273892,0.0751220049869882,0.00018304355767558,0.000157460801927301,0.000278748140027913
"8","2013-01-17",0.133502115069409,0.619945389302608,0.0491080127812011,0.0103100048848196,0.00585449359452366,0.00330176825798995,0.620280216438928,0.0758495669775139,0.0740339745097566,0.000131451667876177,0.000114443097526195,0.00019806617303344
"9","2013-01-18",0.130180132096083,0.613369502493424,0.0491107502781276,0.00735893623612973,0.0049300487453055,0.00242227336206561,0.613061358244445,0.087169116838121,0.073895920113096,0.000107616033163014,9.38973275299556e-05,0.00016200898719564
"10","2013-01-21",0.164607276458987,0.656985034709055,0.0488014282620565,0.00924830152935041,0.00820794101614563,0.00242820742122467,0.65643091838242,0.145967048538199,0.0730766424440396,0.000856693902750888,0.000758692819491529,0.00128392062979673
"11","2013-01-22",0.162376418693131,0.659277125976134,0.0487900677304289,0.00570135545636701,0.00486035791077338,0.00152967062840346,0.658295576666855,0.138218450687518,0.0730094330168123,0.0228654181503439,0.020416932591044,0.0342668176645787
"12","2013-01-23",0.159811464120575,0.655574956807905,0.0488033726716441,0.00475659091278196,0.00426367090812635,0.00127600614831943,0.654671521121584,0.143052976571908,0.073071359398592,0.0021885652115029,0.00192253631105242,0.00328137411946398
"13","2013-01-24",0.152354883672793,0.658112062717177,0.04775536638788,0.00461819283934321,0.00401368102314703,0.00131150610272957,0.657957581740553,0.132380865453319,0.0720359083929743,0.00252763042914811,0.00229005559538561,0.00381366363982846
"14","2013-01-25",0.152478852957055,0.64299517248958,0.0476442339549453,0.00591354954269121,0.0046636120139903,0.00169571232105843,0.642132828083857,0.120088369963117,0.0719141311980059,0.00166452254765971,0.00152754103727928,0.00251580172851622
"15","2013-01-28",0.155840496913405,0.683123062048048,0.0466293190004905,0.00846360423264701,0.00715290179635132,0.0024665028278575,0.681441867512469,0.131382374138043,0.0679568909490166,0.000249772017757296,0.000243271539999731,0.000364912168096368
"16","2013-01-29",0.156941862553445,0.661489875406503,0.0464011575150165,0.0140604932310999,0.0100017409038939,0.00426115776977612,0.659146353105907,0.111242950429693,0.0684701724083526,0.000472827878451152,0.000484663285054564,0.000700191815164618
"17","2013-01-30",0.153016983539564,0.650971505795737,0.0463585185911322,0.0146137078107886,0.00938256092013989,0.00453587849752162,0.649731915041133,0.0980556968467798,0.0684767527862007,0.00739984973411326,0.0075811306400492,0.0109512649980264
"18","2013-01-31",0.172649614366158,0.637020330717856,0.0461904876155161,0.0210357154798301,0.0119478126930742,0.00581638052440992,0.636844586556712,0.0980340395395728,0.0685439197457353,0.000589279023243128,0.000609017217621152,0.000874696125392487
"19","2013-02-01",0.164810985084681,0.634118798246686,0.0461351526420313,0.0135322044415857,0.00723585812108747,0.00363155854263534,0.633272865125648,0.0880091647084064,0.0681845071325005,0.000293674486680501,0.000281543114694038,0.000434609995592416
"20","2013-02-04",0.162932937477813,0.624488002305212,0.0462333008647028,0.012027170589987,0.0103257550809675,0.0032217719454851,0.622795514950216,0.13950462736572,0.0679781581117863,0.000625713695909107,0.000590691840321298,0.00092250509954752
"21","2013-02-05",0.156897074352384,0.624044830330065,0.0461910850306619,0.0073235920038572,0.00597726242545889,0.00204677285613879,0.622618862348192,0.127761355502055,0.0677487925878246,0.0133409591828058,0.0126645348631548,0.0196120940545177
"22","2013-02-06",0.124213622503494,0.61983415550557,0.0461375815165913,0.00480281606689709,0.00391341540883973,0.00169137030112516,0.617588352185102,0.100844639056477,0.0676234664020211,0.00199677524635226,0.00189315569335908,0.00293729925563639
"23","2013-02-07",0.124131228756238,0.668806259549698,0.0430443509163811,0.00397651667475725,0.00319351811429453,0.00146026992906716,0.665766082376162,0.0992359353312866,0.0621556241897244,0.000290601971151021,0.000307746966685269,0.000421542617272605
"24","2013-02-08",0.128258487529603,0.668273785770221,0.043283601236559,0.00408119277357271,0.00319936612900202,0.00138255548148135,0.665410947304339,0.100114841486726,0.0627425550739725,0.000168251085321195,0.000168894715293652,0.000244940822310343
