"","date","sg","sf","sb","gs","gf","gb","fs","fg","fb","bs","bg","bf"
"1","2013-01-03",0.011944129171768,0.00513675277290575,0.008555305295299,0.0125983607201117,0.0251659212525206,0.024037069507515,0.0157152693101553,0.0729938800535473,0.0533694467794145,0.0367120764335775,0.0977902167469369,0.0748570958306087
"2","2013-01-04",0.0172960328932605,0.0128564634829056,0.0110675143449031,0.0089442854169345,0.0170077360939081,0.0154205392180516,0.0303438941005217,0.0776242031537889,0.053752471378369,0.0100593525451165,0.0271031862020897,0.0206999157837184
"3","2013-01-07",0.0118768452208833,0.00478695667082538,0.00658144812615329,0.00900744854058188,0.00937125019608481,0.014789645482814,0.0205008561032369,0.0529187212128744,0.0504502390123506,0.0083047785321006,0.0246072829840401,0.014864740092112
"4","2013-01-08",0.00863596824035785,0.000353487722319821,0.00616609987404507,0.00585553677399832,0.00899632692604563,0.0125312131680143,0.00162129493087433,0.0608551369064187,0.0513287406616036,0.0156653362891373,0.046953352763495,0.028431651412767
"5","2013-01-09",0.00875273980091534,0.00073247234052736,0.00618505169316191,0.00762059983583621,0.0129669605126563,0.016276725717639,0.0034275554660408,0.0696925429155658,0.0531726891039393,0.0153942252346076,0.0465303596054965,0.0282819835534343
"6","2013-01-10",0.0058243185287527,0.00032495645171201,0.0038526253637315,0.0136437483620726,0.0240495696774402,0.0306505132801661,0.0021892039132949,0.069163948561572,0.0526925998306922,0.00639423790971781,0.0217160673832744,0.0129813717366808
"7","2013-01-11",0.00515148655176682,0.0060525885522496,0.0023041604948371,0.00700792917730628,0.0145084378965514,0.0169556090168875,0.0420241036363099,0.0740492779394571,0.062066195458449,0.00318683711160415,0.0172386558460407,0.0123636003376134
"8","2013-01-14",0.00900023099299072,0.00712474937990891,0.00364421170229579,0.00580363673234838,0.0184300227475141,0.0122399436328695,0.0315446955278168,0.126542396214856,0.0609759750957895,0.0026281164297284,0.013689067208689,0.00993214403903307
"9","2013-01-15",0.0156884948674234,0.0120976876942787,0.00645094708360862,0.00385529303925007,0.0118628311095611,0.00791146577937225,0.0310109647832834,0.12374428257984,0.0606461858258798,0.00217318861291575,0.0108456299164631,0.00797011384110311
"10","2013-01-16",0.0512713903673362,0.0230582289875007,0.0163675199116433,0.00527226531590144,0.0126880958466089,0.00821509240114748,0.0236537573910488,0.126575158115838,0.0604271709938862,0.000502289694189282,0.00245166812027708,0.0018077129190042
"11","2013-01-17",0.0232452654781541,0.0149623246302964,0.00770359171440907,0.0072892739560892,0.0179175482701229,0.0115699873544429,0.033127165321135,0.126506844376506,0.060305258319198,0.00132582564570361,0.00635003735345018,0.00468773592222151
"12","2013-01-18",0.0353372706123873,0.00491338147812622,0.0129481150217723,0.00939139178083117,0.0167136878005486,0.0107108260093599,0.0102102421098838,0.130686547724454,0.0616425403780916,0.00361019300152727,0.0112369870339384,0.00827082522346098
"13","2013-01-22",0.0316884696459441,0.00524024931893937,0.0114065063944758,0.0125393630689854,0.0240394610641798,0.0141159426886494,0.0123069805086986,0.142675721817437,0.0619907291578615,0.00424985794761397,0.0132909933525972,0.00983442443692294
"14","2013-01-23",0.0471827097683339,0.00565499902302859,0.0158750734004207,0.0270074756054246,0.0461118900672042,0.0273553005084171,0.0100896903137987,0.143733206072662,0.0628925386967374,0.00390371988461514,0.0117517699666705,0.00866795660216714
"15","2013-01-24",0.0423398487218904,0.00350997085049118,0.013637557224174,0.0215311676893916,0.0369879067908031,0.022002297436761,0.00697605620268773,0.144559931660341,0.0636131323672639,0.00185459441278112,0.00588385702656229,0.00435263932241494
"16","2013-01-25",0.0404612767366638,0.0161543198327119,0.00857106676796742,0.0150806882949423,0.018724943488981,0.00976947257972411,0.0542517498954071,0.168719006216415,0.0645219344921534,0.00247436182783775,0.00756689776390983,0.00554639294675446
"17","2013-01-28",0.0491489109799078,0.0297868522122429,0.0108346558358429,0.00974171230022603,0.0110132615405947,0.00561083984135671,0.101174759631224,0.188730514288924,0.0681463932481559,0.00498710466964762,0.0130298625633413,0.00923482494367669
"18","2013-01-29",0.0875930826315052,0.0528672892619678,0.0195238362866185,0.00660560441190122,0.00766615325020634,0.00391959439748178,0.0998018753844988,0.191905050767867,0.0697489845263362,0.00731082914344305,0.0194625550625724,0.0138352721605098
"19","2013-01-30",0.136878805061065,0.0859439743985614,0.0313534051327209,0.00668347926311438,0.00799355379832237,0.00414951931613786,0.10039448244532,0.19123523520702,0.0707799081943292,0.00889466781545616,0.024108845288251,0.0171893954280222
"20","2013-01-31",0.156633726578127,0.0381825979833724,0.0349209382881925,0.00622357087294279,0.00729538260712184,0.00392384179879524,0.039176932555545,0.188390356755101,0.0728461979140085,0.00883020039077319,0.0249713364149783,0.0179525684233377
"21","2013-02-01",0.121699207356897,0.0149709899837754,0.0385215947747222,0.00441849287417048,0.00758641913213515,0.00403141065964024,0.0137150048965389,0.191423772414894,0.0734555207705701,0.0075299207721755,0.0217048494991534,0.0156734695018163
"22","2013-02-04",0.100022386622638,0.0934018907320097,0.0262532382485215,0.00471117709805543,0.00691299432607977,0.00347612538855068,0.127874379941844,0.20093789873492,0.0732546502583879,0.00718940762714537,0.0202103318572233,0.0146526965058187
"23","2013-02-05",0.112533081356294,0.227953848659486,0.0246879235189,0.00566105043022263,0.00635205598275865,0.00292915090439879,0.396893764733591,0.219849180548686,0.074104673865121,0.00830510272874985,0.0195877872715464,0.0143178793539462
