"","date","sg","sf","sb","gs","gf","gb","fs","fg","fb","bs","bg","bf"
"1","2013-01-03",0.0788547312792987,0.0943023772582628,0.0618685945691109,0.0039960934635119,0.00590649504534549,0.00174595669491005,0.0197346692707756,0.0243910036431197,0.0105444794026718,0.0149202480213084,0.00830866748027307,0.0121513135250354
"2","2013-01-04",0.0862278785411476,0.0941463434081755,0.0623543782242661,0.00207538983661065,0.00274283651298511,0.000827671405799038,0.0178157455779354,0.0215649741935503,0.00958870336160527,0.0127763076172549,0.00704602815331474,0.01038238873068
"3","2013-01-07",0.0763443483967633,0.0942320399428414,0.0626698891788906,0.00113130532125632,0.00170516685704856,0.000506489722451621,0.0159944114168922,0.0195314293374942,0.00865966723100193,0.0138103538084371,0.00753205665834075,0.0112428651225557
"4","2013-01-08",0.0777199091897509,0.0928296869071495,0.0631186910655845,0.000905106487239132,0.0013448894068441,0.000398814772861929,0.0147969124492099,0.0184078838286404,0.00820659162936186,0.0166532180851294,0.00903533021304203,0.0135837075583842
"5","2013-01-09",0.0803713795079565,0.0935643872924728,0.0639620530176044,0.000817442031178051,0.00118448748104606,0.000351486948988725,0.0136282542509059,0.0169630895827916,0.00754875347061858,0.0214024085800167,0.0115636228270742,0.017341452692507
"6","2013-01-10",0.0788239333934756,0.091954132454577,0.0640001044799295,0.000793322899367749,0.00118280013715935,0.000351312133143532,0.0126617104666691,0.0161823287377052,0.00720241404830415,0.0248749040221683,0.0135669427467173,0.0203299951075555
"7","2013-01-11",0.0791483737444049,0.0943565068148555,0.0642346211307915,0.000911406472422275,0.00135074847213706,0.000389911697684653,0.0127870674745825,0.0158965785108008,0.00713021713597461,0.0312590118451994,0.0164779139347732,0.0256041018942557
"8","2013-01-14",0.0807539951079495,0.096151537636104,0.0643875668835186,0.000951032617388681,0.00138408052978362,0.000396328723476977,0.0132080202101135,0.0161440126932552,0.00723753792972244,0.03928109500045,0.0205307930450864,0.0321433323311492
"9","2013-01-15",0.0854992372793538,0.0974322902546598,0.0646373649119187,0.00083095876265979,0.00113774513692023,0.000330907391482899,0.0138985186103279,0.0166991085069367,0.00750914019823076,0.0485594501817259,0.0255787521820826,0.0395471144030998
"10","2013-01-16",0.0882035915197225,0.0990299444417521,0.0645649506623245,0.000993016013773541,0.00131484336414026,0.000387871735195034,0.0150649916265789,0.0177666766153037,0.00797801334296913,0.0568826798822149,0.0303529827856792,0.0462036007322244
