"","date","sg","sf","sb","gs","gf","gb","fs","fg","fb","bs","bg","bf"
"1","2013-01-10",0.000537389259443642,0.000829038690936678,0.000424590870960964,0.00342780314081334,0.0128231571689849,0.00266801380151116,0.00138294453055265,0.00335349788455182,0.00106353519437464,0.00530604915897928,0.00522711191452125,0.00796750824294563
"2","2013-01-11",0.000412429728975164,0.000589856124518311,0.0003219051394236,0.00211092939095579,0.0075727534299412,0.00158289664441807,0.000209538073186704,0.00052558979634436,0.000167048808624003,0.0041971778213615,0.00403235048557318,0.00613134831308736
"3","2013-01-14",0.000258353659200475,0.00035983819492614,0.00020092781679375,0.00209403181029675,0.00727621821108939,0.00152796519639295,4.98907237278148e-05,0.000124465675857262,3.96654130326059e-05,0.00289181634209549,0.00271316025648157,0.00411746654108652
"4","2013-01-15",0.000145959887792686,0.000208704699592169,0.000120341834998837,0.00148123721393784,0.00511876702939469,0.00107558483549999,3.73800825864288e-05,9.03404601302531e-05,2.89143456013853e-05,0.00214547826034752,0.00188956164849179,0.00287814605218937
"5","2013-01-16",0.00012883365075056,0.000174498442820941,9.86966061641278e-05,0.00171600934879265,0.00551479099360013,0.00115769210580839,9.79487132954185e-05,0.000232405232149703,7.4273408559378e-05,0.00166730787358349,0.00146830513595156,0.00223532027643109
"6","2013-01-17",0.000135152165813497,0.000182367917279179,0.00010395875338433,0.00241365040635931,0.00764518659771447,0.00160490882041713,6.90840693794216e-05,0.000162168390269939,5.18228132520526e-05,0.00157687378071593,0.00136312246591385,0.00207504433905022
"7","2013-01-18",9.73771251933603e-05,0.000131649278326729,7.38872139080139e-05,0.00252988801980693,0.00780072543709919,0.00163350389237871,5.95990130180373e-05,0.000135928720145945,4.3270118158357e-05,0.00141409815702937,0.00120333372814716,0.00182926978785491
"8","2013-01-21",9.06866902397295e-05,0.000132408508765675,8.08377888066862e-05,0.00293988215828325,0.0101800761851373,0.00212711653946639,8.21861147362173e-05,0.000194915875602743,6.17044379624705e-05,0.00134214229415839,0.00108940421307186,0.00165050932323453
"9","2013-01-22",8.81213326768083e-05,0.000127854755519533,7.90708802724508e-05,0.00455411955300916,0.0155608672258917,0.00324999373469648,0.000170368046111472,0.000401219176986922,0.000126883434209049,0.00115197177582288,0.000916187617370154,0.00138726341477486
"10","2013-01-23",7.91770483586893e-05,0.000111294249879804,6.49892552039287e-05,0.00767956997748401,0.0255301501400954,0.00533162162056816,0.000307044738609703,0.000726180708844708,0.000229685229077806,0.00101889941360593,0.000861809899392751,0.00130525055368555
