"","date","sg","sf","sb","gs","gf","gb","fs","fg","fb","bs","bg","bf"
"1","2013-01-03",0.000420154638869919,0.0106527360348216,0.00238395854515103,0.00839599751889849,0.170594938117931,0.175049743972894,0.00647458099846191,0.00518863958475662,0.00390297733791621,0.00010993221046153,0.000403947200540881,0.000296122759942595
"2","2013-01-04",0.000161135552318206,0.00662950307793539,0.00138863116322002,0.00529378843682135,0.16938580882358,0.175968603782753,0.00430079349016815,0.00334479439191748,0.00243366568041499,6.98457327971099e-05,0.000269409527395892,0.000188688866456907
"3","2013-01-07",0.00060917060800891,0.00442832769367334,0.000897533021184688,0.030149057301978,0.16940085281073,0.170061272645434,0.00304653945238082,0.0023547665156397,0.00171227831644719,7.28503141683214e-05,0.000278901995570242,0.000202017175476258
"4","2013-01-08",0.000504026284892263,0.0037142063407945,0.000759949115223626,0.0293311204059519,0.16930761416775,0.170065438286441,0.00242866403263164,0.00190240262536184,0.00139475433584342,3.3125454708628e-05,0.000127384894037879,9.29765957502936e-05
"5","2013-01-09",0.000523166384168235,0.00391731403536622,0.000792821076338145,0.0288233825216952,0.169454244995198,0.172654453850642,0.00230882300993658,0.00181279874399936,0.00137283791096978,1.44389562496086e-05,5.70733395119364e-05,4.24206798008015e-05
"6","2013-01-10",0.000437074613018928,0.003226090775954,0.000659892532209395,0.0290809161864072,0.169347818283215,0.172469684880318,0.0020570613320255,0.00162292242066084,0.00122350490415837,8.4375740980244e-06,3.31439796033001e-05,2.45346260819861e-05
"7","2013-01-11",3.34430457531298e-05,0.00342790258605107,0.000662998232011125,0.00219402598119305,0.167336140017381,0.171577689221019,0.00234256562680696,0.00174307911155051,0.00132513984879455,6.95124200706411e-06,2.74204709670527e-05,2.03305186319136e-05
"8","2013-01-14",0.000101698112421919,0.00412217147258728,0.000795007602911673,0.00553183244758375,0.166454902609882,0.169760642973842,0.00299441986396631,0.00222293675884337,0.00170895484934307,8.71281414592942e-06,3.42033035311205e-05,2.57828614791769e-05
"9","2013-01-15",0.000166876536440279,0.00507942611169381,0.000976986870424786,0.00734563388007748,0.165709662860722,0.169142079817596,0.00437431096478599,0.00324196885701336,0.00251755666723187,1.73155093316551e-05,6.81026809292536e-05,5.18120519255301e-05
"10","2013-01-16",2.86227475235621e-05,0.00649744185025784,0.00125331022565668,0.000976528440585202,0.16541469297464,0.168778057959756,0.00636853364299413,0.00475223110539099,0.00372176096121743,3.35500597050751e-05,0.000132427177619179,0.000101645029078004
"11","2013-01-17",2.11831268003695e-05,0.00742833991270183,0.00146447353452177,0.000642687458675267,0.165143941496578,0.168464320424737,0.0103207842436871,0.00756264678748895,0.00618533360799639,3.54854833042057e-05,0.000134544940810769,0.00010787266161409
"12","2013-01-18",0.00022950151552817,0.00829486003318293,0.00187884418467527,0.00619418370362783,0.164230580761513,0.167795163724556,0.0109128612994039,0.00800543763217455,0.00663748742167708,8.0146411295965e-05,0.000265200434697395,0.000215212480785374
"13","2013-01-22",0.000967818874424095,0.00576642666837551,0.00151490809528669,0.0320277101656405,0.167315214054383,0.16560251473555,0.0110646182856736,0.00970137502994005,0.00762116956651778,0.000100602330152953,0.000332320305781413,0.000263762903986941
"14","2013-01-23",0.000885062969014074,0.00513952730411616,0.00103308838927868,0.0326884998394035,0.166714810265721,0.165337769599947,0.0102192116492424,0.00897527117213551,0.00681427084289883,3.71035213725868e-05,0.000160778844562087,0.000123084346279896
"15","2013-01-24",0.000583613097851304,0.0052445276018066,0.00114876611803732,0.0218703041013752,0.167084356791619,0.167664748338961,0.00935083065328485,0.00794968308467431,0.0082842514311675,2.33648023224499e-05,9.10002242949342e-05,9.45017711639813e-05
