,stock,gold,exchange,rate
2013-01-03,-0.00577212867355037,-0.010237170190224631,-0.00032921810996988654,-0.0177
2013-01-04,-0.003705958822475708,-0.017004464243878914,-0.0008941387451866234,-0.0108
2013-01-07,-0.0003430113948210689,-0.0013409903721495198,0.00047069899668805704,0.0073
2013-01-08,-0.006639769579035004,0.005525332806243455,0.0009407338417197764,-0.0072
2013-01-09,-0.00307287665822642,-0.00019105982570266633,-0.003202112361240239,0.0036
2013-01-10,0.007497640540766071,0.009150060197299581,-0.0018694947424506836,-0.0182
2013-01-11,-0.0050606207210242005,-0.015845308835336525,-0.0019203396293043795,0.0222
2013-01-14,0.0051802069528053,0.006788982054660053,-8.522364108998204e-05,0.0
2013-01-15,-0.011677047971748067,0.008697180586290543,0.0015329153937102546,-0.0109
2013-01-16,-0.003175815998042175,-0.0004048022504541393,0.0006899909062623166,0.0037
2013-01-17,-0.0016094261164338874,-0.0013129486782048616,-0.0005009049472226579,-0.0036
2013-01-18,0.0068549428978670335,0.007176585686465842,0.0005481471817896377,0.0073
2013-01-22,0.0048501618910918864,0.0011645698449118669,0.004289727746324523,-0.0036
2013-01-23,-0.008101771024307425,0.0035636820406512726,0.003821654721468448,-0.0037
2013-01-24,-0.008076314720340427,-0.009065337121526795,0.0008712066762743831,-0.0037
2013-01-25,-0.00909708485543348,-0.0014252812620778599,0.006886668253414996,0.0
2013-01-28,-0.0035920170363334947,0.015375147209647722,0.014668745168752828,0.0111
2013-01-29,0.008342644140545197,-0.005572618238856464,-0.008115538510403475,0.0036
2013-01-30,0.004321005399296141,0.01103289730547985,0.003182292550682142,0.0109
2013-01-31,-0.0012683472692627262,-0.004456381424303046,0.0014816112699236328,-0.0072
2013-02-01,-0.0021174935776899773,0.010211327031679929,0.00671786235920635,0.0
2013-02-04,-0.00234211306245502,-0.013371311890306714,-0.004981375964047352,0.0
2013-02-05,-0.007724784583132305,0.006678898645038345,-0.002923441075994404,-0.0036
2013-02-06,-0.001027263877738882,0.0013675617742006096,0.002602096936612064,-0.0109
2013-02-07,-0.002285443450241509,-0.003694002356205317,0.0010554575010965905,0.0
2013-02-08,0.009854123476530141,0.007133057779528329,0.005032493007355754,0.0
2013-02-12,-0.002622740289429437,-0.007301319168162124,-0.002165739230805208,-0.0037
2013-02-13,0.015441959527787041,-0.004985519580820608,-0.006801779441562239,0.0074
2013-02-14,0.0017898318089590859,-0.002386779043613174,-0.0005343504544743638,0.0
2013-02-15,0.0007927711806114957,-0.025851931678488427,-0.006397477628906856,-0.0037
2013-02-19,0.0019759365661116135,-0.002811772129335921,0.0013253812410685128,-0.0074
2013-02-20,0.01935494421158257,-0.014615719742748112,0.00018522806258047808,0.0074
2013-02-21,-0.004663536396123824,-5.857872497472272e-05,0.006415455968771688,-0.0111
2013-02-22,0.0018194848491832616,-0.0016990902647737727,-0.001629962190295764,0.0037
2013-02-25,-0.004651967847292937,0.007708669324472339,0.0008935851319833432,-0.0037
2013-02-26,-0.004743707034703171,0.004216447652320099,0.003511323477912498,-0.011200000000000002
2013-02-27,0.0020129625558134023,0.005316487822435434,-0.004441774629567519,-0.0075
2013-02-28,0.011140089354458205,-0.01134256910422593,-0.0010051225205209846,0.0
2013-03-04,-0.006604572927929375,0.004421106655520646,0.006345724149729115,0.0
2013-03-05,0.0017172242765095547,-0.0021540987946337964,-0.0038762230605842163,0.0
2013-03-06,0.0020458971555976646,-0.007656413414593999,-0.002045197724326542,0.0038
2013-03-07,-0.008119016858462835,0.007613138247819506,0.0028823373317390377,0.0076
2013-03-08,0.00080291046875125,0.004339600276866307,0.0015252869761033239,0.0
2013-03-11,-0.0013268952602292217,0.0023559683901623885,0.004351716631379787,0.0
2013-03-12,-0.00500915554151149,0.00993419284679753,0.0012607461997555802,-0.018799999999999997
2013-03-13,0.003200547676182275,-0.0010232290485276962,0.0028627452654781393,0.0
2013-03-14,0.0011994424031485096,0.008557522043433963,0.00822340994217452,0.0038
2013-03-15,-0.007837317577257252,0.007143468827107924,0.002822224396016537,-0.0038
2013-03-18,-0.009265038410343429,0.0090223370952085,0.0032092655679063498,-0.0077
2013-03-19,0.005260049525894317,0.0013455014494088147,-0.0011315062811450005,0.0039000000000000003
2013-03-20,-0.009725899869541976,0.0022898903918058267,0.002414126949312312,0.0
2013-03-21,-0.004393610513094615,0.003477294401497133,-0.00018825385639864578,-0.0038
2013-03-22,-0.001082181804433091,-0.000503769785773045,0.0033920940424270185,-0.0039000000000000003
2013-03-25,0.014751768893927597,-0.012991066653921024,-0.007461650346308524,0.0
2013-03-26,0.0030444036570003163,-0.005361229244311261,-0.0031736899114100936,0.0
2013-03-27,0.004898001816490805,0.008468364537540296,0.0033627113659076002,0.0
2013-03-28,4.01308264992295e-05,-0.002091015190613277,0.0018433350691902106,-0.0504
2013-03-29,0.005687276015703624,0.0,-0.0005930931779429827,0.0286
2013-04-01,-0.00444902855393714,0.001975353321642004,0.0017064390765977322,-0.011899999999999999
2013-04-02,-0.0049420763849434834,-0.006315850040289561,0.0031268924570362344,-0.008
2013-04-03,-0.0014763050721677828,-0.005988345467482503,-0.0010650915061169997,0.0
2013-04-04,-0.012057964781026165,-0.012614304970528067,0.006151118602214289,0.004
2013-04-05,-0.016580082796022744,0.020789951917933536,0.011723774891886585,-0.0161
2013-04-08,-0.004441077316385211,0.011937605838532761,0.0030915726638678365,0.0123
2013-04-09,0.0010678669462951262,0.0008352931946209452,-0.0010089800068975308,0.008100000000000001
2013-04-10,0.0076964947178410625,-0.0046580508437674695,-0.0033765101060101443,-0.004
2013-04-11,0.007319780042760904,-0.012308203214701052,-0.0057415580393040955,0.0605
2013-04-12,-0.013200915494626209,-0.018830412869407454,0.0003454246764986735,0.0152
2013-04-15,-0.0019663541402463736,-0.10362860701961552,-0.009109410748555646,-0.0037
2013-04-16,0.0009160321876349187,-0.01579807892420959,-0.004478287824695393,-0.018799999999999997
2013-04-17,0.0008476229365674826,0.01168019426942557,0.006264002584930317,0.0077
2013-04-18,-0.012437724081205026,0.005939411482581036,-0.0013568523112903463,-0.0152
2013-04-19,0.0035147574410521187,0.0017432411048456942,-0.00040205315684183063,0.0077
2013-04-22,0.010206033709672546,0.015865864722513834,0.0004288509540648633,0.0038
2013-04-23,-0.003994866090877736,-0.009887079035966195,1.7864799199962533e-05,-0.0076
2013-04-24,0.00865613068735982,0.011506371371222457,-0.0014212483453563962,0.0038
2013-04-25,0.008382028591180202,0.010762229351820807,-0.0059122134811611105,-0.0192
2013-04-26,-0.0036138185606757744,0.013782119473559007,-0.00022497694081202724,-0.015600000000000001
