,stock,gold,exchange,rate
2013-01-03,-0.00208776202796912,-0.008448875575663983,0.007613141295389703,0.0
2013-01-04,0.0048533166109665515,-0.018933698582929814,0.0008699435085404161,0.0
2013-01-07,-0.003128033257148388,-0.0016700831331890598,-0.00348432408261079,0.0
2013-01-08,-0.0032476459151951076,0.006512707608976598,0.001494768589228812,-0.0667
2013-01-09,0.002652348745119326,0.0010562053037723729,0.002486326492172175,-0.07139999999999999
2013-01-10,0.007568716794297714,0.010351904010189372,-0.009857213758354355,0.07690000000000001
2013-01-11,-4.755160198843811e-05,-0.010502722199149161,-0.0025109868811581393,0.0
2013-01-14,-0.0009311082559246842,0.005415175687776497,-0.0007545271987741131,0.0
2013-01-15,0.0011280930309967019,0.008365749417365898,0.0030146989293831084,0.0
2013-01-16,0.00019694597971309236,-0.002532212569271941,0.0007522568057849455,0.0
2013-01-17,0.005627103422306767,-0.0007459903367212917,-0.0015050799279148208,0.0
2013-01-18,0.0033974659565911836,0.008027395566455375,0.004758336050449508,0.0
2013-01-22,0.004418279226813482,0.001776199401255063,-0.0023766350545111337,0.0
2013-01-23,0.0015063419833829528,-0.0001478961771530507,0.0007511267253503817,0.07139999999999999
2013-01-24,6.689791044678373e-06,-0.011454197375393882,0.0007505629574264816,0.0
2013-01-25,0.005430698720871874,-0.0066046472448046956,-0.0027548226788445263,0.0
2013-01-28,-0.001851396068166089,-0.002110659610638166,0.0005014416552358014,0.0667
2013-01-29,0.005093062252180758,0.004216873718580594,-0.0032638743511457236,-0.0625
2013-01-30,-0.00390724133204845,0.008380773387306029,-0.003400721206754831,0.0
2013-01-31,-0.0025666081881308145,-0.007629627855105348,-0.0002523659319386695,0.0
2013-02-01,0.010002474404177342,0.002549682671102893,-0.0003786683541617819,0.0
2013-02-04,-0.011605777551404906,-0.0017991009350470932,0.004534583913255119,0.0
2013-02-05,0.01036258025857606,0.004491697924593474,-0.0006285750411247903,0.0
2013-02-06,0.0005490489353752182,0.00044806213877812695,0.003013563305263922,0.0
2013-02-07,-0.0018070439898467683,-0.0037399998714668925,0.0057507346883243216,0.0
2013-02-08,0.00564196890558577,0.0001498688650238833,0.00012464942365753018,-0.0667
2013-02-11,-0.0006062723007245197,-0.009788497702793109,0.0016190301811693786,0.07139999999999999
2013-02-12,0.0015939722256224087,-0.002727687704260795,-0.00399003023120148,-0.0667
2013-02-13,0.0005921520293039606,-0.0015186031771898811,0.00037474236900969515,0.07139999999999999
2013-02-14,0.0006904011504760277,0.0006077180375427815,0.0037397201400848346,0.0667
2013-02-15,-0.0010456502891154074,-0.020717383346528173,0.0011191942970150137,0.0625
2013-02-19,0.007309758416981005,-0.0018642230037793084,-0.0022343604131762618,0.0
2013-02-20,-0.012481717408259208,-0.012045511305401213,0.007058415782386085,0.0
2013-02-21,-0.006323067010153061,-0.007265866746532623,0.004063794768137896,-0.0588
2013-02-22,0.008734258744973467,-0.00031710797792339207,0.001105447511700497,0.0
2013-02-25,-0.01847927528433324,0.006165540043482132,0.0041651413884356,0.0
2013-02-26,0.006090899595963428,0.002675692160601706,0.0004888780346696819,0.0625
2013-02-27,0.012645666418416468,0.008607925441425301,-0.003672424252264328,0.0
2013-02-28,-0.0008644953634577845,-0.009866182921053124,0.005137625979592109,0.0
2013-03-01,0.0023212270716328476,-0.003942290054156139,0.0037751978101399075,-0.0588
2013-03-04,0.004600126400741367,-0.005068916286562697,-0.001094557725575207,0.0
2013-03-05,0.009520494489535736,0.0034876382847119913,-0.0018269294406056957,-0.0625
2013-03-06,0.0010839757653693383,-0.00364645667621577,0.006561384414679239,0.0
2013-03-07,0.0018148119521494976,0.003488191264791496,-0.005952037006878186,0.0
2013-03-08,0.004471100410919249,0.00142348778485335,0.008008779610806371,0.0
