,stock,gold,exchange,rate
2013-01-03,0.0033077429119074964,-0.000711702730663788,-0.006418586499492562,0.08310000000000001
2013-01-04,0.007003302860356442,-0.011349629583710552,-0.007145772476115642,-0.0044
2013-01-07,-0.004156518594442105,-0.004603538803999996,0.0027400689705598946,0.0176
2013-01-08,-0.0018071980895193462,0.009379690468623636,-0.0024906613124518473,-0.145
2013-01-09,0.007409343096139054,0.0028625050975481514,-0.0009980040748513441,-0.0405
2013-01-10,0.00046884631880139693,0.00422075732839744,0.006283264318319048,0.1451
2013-01-11,0.0032839516090934495,-0.0115869875467558,0.00018602920712190718,-0.07139999999999999
2013-01-14,-0.00224376680471039,0.009045102873677102,-0.0031672127081352475,-0.0496
2013-01-15,0.0015459910794213272,0.006878954166987583,0.0007461294880749536,-0.026099999999999998
2013-01-16,-0.002181439976649102,0.0034218130746834774,-0.004984744572940403,-0.0429
2013-01-17,0.004638650264356059,0.0008774607613197816,-0.0011250001186524083,0.0868
2013-01-18,0.0035892303138620463,0.01465931416956856,-0.007217529056486149,-0.0361
2013-01-22,-0.0002928767066645577,-0.0003659961470496853,-0.0008822232596909507,-0.0172
2013-01-23,0.002984616183134392,0.0014912986908237613,-0.0008830022648780855,-0.07730000000000001
2013-01-24,0.010795648296104687,-0.007790487634289356,-0.003729814356498218,-0.008100000000000001
2013-01-25,0.0031141055465795375,-0.00803255256614488,0.0006331518509604117,-0.0054
2013-01-28,0.0015836096564374458,0.004209252303751576,-0.007178052100237253,0.0384
2013-01-29,0.007089062109614019,0.0015159269952480514,0.004135260529123608,-0.018500000000000003
2013-01-30,-0.002539824304264471,0.00561727628469022,0.0026629485683191123,-0.0349
2013-01-31,-0.007338133990590023,-0.011542431777666451,0.003981173699714624,0.005600000000000001
2013-02-01,0.011147031009622665,0.009506865215760385,-0.007088637277734455,-0.0471
2013-02-04,-0.015944336859968544,-0.001444370746297885,-0.0004447126911702459,-0.13369999999999999
2013-02-05,0.005733638488795378,0.00900966303697448,-0.005415923270561396,0.10400000000000001
2013-02-06,0.0020003027793720207,0.0014407741506436977,0.0001916504302029165,-0.0213
2013-02-07,-0.010686988080168547,-0.006932843251372667,0.003634396833741116,0.07139999999999999
2013-02-08,0.005685094580458738,-0.00834728598574852,0.006470872036625219,-0.1072
2013-02-11,0.002093934338109449,0.00123331483182465,-0.009275207845150402,-0.0097
2013-02-12,0.009721497297377368,-0.0026012261309054097,-0.0008939404209385438,0.029500000000000002
2013-02-13,0.003265215159526491,0.005876348562432021,-0.007051763307507342,0.1115
2013-02-14,-0.005005342902675736,0.0018693888390073354,-0.0027056642158193034,-0.1175
2013-02-15,0.00014222930232143938,-0.02055581609351531,0.0010315926124379038,0.0325
2013-02-19,0.00958954397086309,0.0004996012901399283,-0.005557364868329695,-0.016
2013-02-20,0.002551972352014431,-0.002847223477695948,-0.008525089863751445,-0.0684
2013-02-21,-0.016368417244455813,-0.0042183769217833955,-0.0024865868066915042,-0.08039999999999999
2013-02-22,0.006994431092312681,-0.0010355925336948957,-0.0004587306348669551,0.022799999999999997
2013-02-25,0.0030998199128315918,0.016470723311870827,-0.009483738098909456,-0.1561
2013-02-26,-0.013453597197887746,0.0011518928966216535,0.0008598737176966353,-0.0308
2013-02-27,0.008802627749380676,0.008507545107761416,0.0005948643554247179,0.1091
2013-02-28,0.005506572362568463,-0.012865058212442548,0.0038251052376549466,0.0451
2013-03-01,0.002792909807283195,0.007255170881172113,-0.01052118886428749,-0.1725
2013-03-04,-0.00518225052298682,-0.009091578161360303,0.0033867947504133133,0.08529999999999999
2013-03-05,0.013511371197120425,0.00023930658638082747,0.0009277053213224695,-0.048
2013-03-06,-0.0006703168859019115,0.0006984476567808429,-0.004114959015501518,-0.1193
2013-03-07,0.0017906554975883893,0.003885168240517878,-0.0002660635907673625,0.1198
2013-03-08,0.006874730118800798,0.00946337424632393,-0.007076603401968584,0.0698
2013-03-11,0.003087655613343898,0.00010380835100320951,-0.001877682955111093,-0.1261
2013-03-12,0.0010742072224143584,0.01045753801613003,-0.001410579578978055,-0.0746
2013-03-13,-0.00448272472289446,-0.005637616422391467,0.0032212631035592465,0.0591
2013-03-14,0.007364621927850479,-0.010545444131306425,0.007609167670810324,-0.060899999999999996
2013-03-15,-0.006107986845766078,0.0007684608866336262,0.0056360590792103316,-0.0378
2013-03-18,-0.004901315616832491,0.006644793937898186,-0.0007275854407027271,0.0169
2013-03-19,-0.0025737964661161072,0.003826901076282141,0.00033078628200133853,-0.0387
2013-03-20,-0.0013391312563069135,-0.003082941008631046,0.0009917028349041845,0.023
2013-03-21,-0.006887031218820283,0.0007810331677404747,0.003100982262594698,0.1517
2013-03-22,0.0006587744374009219,-0.007638850626695337,0.0038791593402398017,0.078
2013-03-25,-0.0022519534007301445,-0.0016126434715664217,-0.0036156894401516704,-0.1267
2013-03-26,0.0032854014016976407,0.0010911904071173595,-0.0018457487112176207,0.0466
2013-03-27,-0.0018471991882531569,0.005834228481080395,-0.002907362957145887,-0.0891
2013-03-28,0.0037783361224104084,-0.007656708126674516,0.004753111668363508,0.2609
2013-03-29,0.0,0.0,0.00059255359405741,0.1422
2013-04-01,0.0,-0.0031496988152310834,0.002563682587380156,-0.1962
2013-04-02,0.012233535506180004,-0.002423734690337298,-0.007843177461025919,0.09390000000000001
2013-04-03,-0.010902490002690612,-0.0060082686386273565,0.001784947421319072,-0.0987
2013-04-04,-0.011933330793615582,-0.021067519666235768,0.0038235922382904297,0.023799999999999998
2013-04-05,-0.014982136535593327,0.0026076656575684254,0.009039165495750234,-0.0558
2013-04-08,0.004336337454544648,0.009025138499435315,-0.00516459161227828,0.18230000000000002
2013-04-09,0.005761662940816592,0.0005141014251019982,0.003924908551351858,0.0417
2013-04-10,0.011678339548085503,-0.0034193713313985796,-0.00013058239767838042,0.18
2013-04-11,0.004494087702806127,-0.010800868097484262,0.005729555357581961,-0.1966
2013-04-12,-0.004960742267888563,-0.017343597181899817,-0.0019495717118581113,-0.029500000000000002
2013-04-15,-0.006409517864831571,-0.0922742085356365,-0.003453559618017188,-0.0391
