,stock,gold,exchange,rate
2013-01-07,0.004576721292090191,-0.0017819565094665535,-0.00014446575785376226,-0.0139
2013-01-08,-0.004212346092503871,0.005629416180696012,-0.0009475705163397574,-0.0141
2013-01-09,0.0003167401134280823,0.0013932122674784608,0.00040162256052145295,0.0036
2013-01-10,0.0017560864362211603,0.010063056816472127,-0.0004819664323356676,0.0107
2013-01-11,-0.018884441687331943,-0.011836661416644745,-0.0011898446566387388,-0.0212
2013-01-14,0.03734903456216809,0.00591365261008292,0.0005468611913101995,0.0181
2013-01-15,0.007008701584370058,0.007464137988488773,-0.000900871976244888,-0.0177
2013-01-16,-0.007257012874886115,-0.00206496366221387,0.0004183629198388772,0.065
2013-01-17,-0.009485728601125842,-0.0008266046175844366,-3.217554980250448e-05,-0.0136
2013-01-18,0.01658093229491442,0.007930589481164318,-9.65328614697114e-05,-0.0515
2013-01-22,-0.005376563510627541,0.001535239660395149,0.000707691347449968,-0.0847
2013-01-23,0.004058141439979401,-0.0004375838970460677,-0.00028944956543419664,0.037
2013-01-24,-0.009517972828841259,-0.011438177834026675,1.6082729560995546e-05,-0.025
2013-01-25,-0.004303101259496955,-0.006218260885541227,0.0003859079335892801,0.044
2013-01-28,0.030705787260794537,-0.0017728223965178813,0.000594649776850309,-0.007
2013-01-29,0.009013280532584211,0.004489438791985378,0.0003052233374969404,0.0283
2013-01-30,0.004786963571821623,0.00775419925851395,-0.0008837968485420067,-0.0412
2013-01-31,-0.0006808555230932711,-0.007886522492492887,-0.0002894123342009891,0.0358
2013-02-01,0.020788196577181672,0.0038668470079912254,0.0012695761482217627,-0.0657
2013-02-04,0.0017154255893379045,-0.0008682803878077294,0.0009792040335834251,0.0333
2013-02-05,0.008569343217413206,0.003946423790187836,-0.0005456675736030814,-0.0251
2013-02-06,0.0014997695473866202,0.0008169402400426407,0.0003691606452480567,0.0294
2013-02-07,-0.005769826925405397,-0.003659372657631721,0.00012837176480662293,0.0
2013-02-08,0.004288096815837861,0.00019814665610518034,0.0,0.0
2013-02-19,-0.01912624593899981,-0.001608384647065364,0.0018435253415696184,0.0
2013-02-20,0.0063211828352818245,-0.013118492498090717,-0.0010736406258513576,-0.0219
2013-02-21,-0.03466814597081136,-0.0068011421820699525,0.0005129273839357129,0.0075
2013-02-22,-0.005358030159914762,-0.001183474203884316,-0.0009138350442361443,0.0074
2013-02-25,0.003214423057051441,0.005973194756593969,-0.00014436611271206878,0.011
2013-02-26,-0.014445709545581664,0.00197004186658134,-0.0007060900558140126,0.0
2013-02-27,0.01049158449305132,0.008255077366825958,-0.00035323207714510474,-0.0036
2013-02-28,0.029861691378205713,-0.010831055709545012,-0.0009318467304548772,0.0036
2013-03-01,-0.0016809652471794223,-0.00355601343399492,0.0002089377132135084,0.04
2013-03-04,-0.04723040342582152,-0.004844438559015174,0.00032135741648109395,0.0
2013-03-05,0.029832744465548622,0.002813425790664681,-0.0006106674141594937,-0.035
2013-03-06,0.010388846729108003,-0.0040969205028211775,-0.0005627869356861215,-0.0036
2013-03-07,-0.011659284056264596,0.0038262139979021725,0.00043417784284605077,0.0182
2013-03-08,-0.00480254098760291,0.0005382879013673403,-0.0008846355476588297,0.0189
2013-03-11,-0.005600768588293725,-0.0011929677399944438,0.0005469579622217058,-0.0361
2013-03-12,-0.014277659549955857,0.009148946058425977,-0.000305616100304551,0.0182
2013-03-13,-0.011068140240353408,-0.003370420550156794,-0.0003700813416656068,-0.0143
2013-03-14,0.0026789117045300515,-0.0017736736814057963,0.000128739479748452,0.0072
2013-03-15,0.002207271487827178,0.0056505955192385215,-0.0001931154353511655,-0.0468
2013-03-18,-0.014826662423026882,0.005527563046154427,0.0003701051623641316,0.0491
2013-03-19,0.008994429708244489,0.00433923104336742,-3.2177620467921386e-05,0.0
2013-03-20,0.03313468740958214,-0.0026473443770385074,-0.0005954728149495381,-0.0108
2013-03-21,0.0018449201047108232,0.004283051246691372,0.00038629304026205347,0.0036
2013-03-22,0.0012687980606473914,-0.004063756623487791,-0.0003379982488460609,0.0036
2013-03-25,-0.0019918154847289316,-0.0055421494740865995,-0.00024149728432920625,-0.0036
2013-03-26,-0.014668304590803594,-0.0007332190860687149,4.830412276612961e-05,-0.0072
2013-03-27,0.003287729428825159,0.00360652138709483,0.00048291294018354414,-0.0292
2013-03-28,-0.03314598816489944,-0.002919616170125039,8.046282219620338e-05,0.015
2013-03-29,-0.001689899849140808,0.0,-0.0005633757623797475,-0.0219
2013-04-01,-0.0007577777828551291,-0.001014408821177426,-0.00048314625776768594,0.011
2013-04-02,-0.002731155730758772,-0.010786727554469522,-0.0013863143995065386,0.0112
2013-04-03,-0.0011428710644887374,-0.005154118812647823,-0.00048405054432709704,-0.0185
2013-04-08,-0.004540096784282355,0.004825239684024041,0.00041923313200697976,0.0
2013-04-09,0.006904877153464994,0.0012816495241558812,-0.00014509927233974373,0.0225
2013-04-10,-0.0016563683496837456,-0.0027986334247813716,-0.0013552761028947646,-0.0366
2013-04-11,-0.002994044374846183,-0.005981737503368834,0.00037127015172355726,0.0
2013-04-12,-0.006384649997401404,-0.019692044901159278,-0.0007588295015994451,0.0
2013-04-15,-0.010324795276538623,-0.09678579713156132,-0.0007755695977706978,0.0
2013-04-16,0.009300758776866758,-0.011456875851171944,-0.000679117173808752,0.0
2013-04-17,-0.0004554641543057514,0.006909418232840636,-0.0016836110950926297,0.0152
2013-04-18,0.002591748483255607,0.00271400867351268,0.001473314657224556,0.0037
2013-04-19,0.027601038323826543,0.007796402151999615,-0.0006311547914301663,0.0
2013-04-22,-0.0012479022253248928,0.014236023365342021,0.0008252761502420825,0.0448
2013-04-23,-0.032612415190559574,-0.012216784110528067,-0.0005339244381084018,-0.0357
2013-04-24,0.018649492493492126,0.01429362805536627,-0.00012947917021932653,0.0444
2013-04-25,-0.011161684622809531,0.01442842720770976,-0.0012146832385329098,0.0248
2013-04-26,-0.008370020320534799,0.013106079924412484,-0.0009728100382930815,0.0
2013-05-02,0.000951612810353275,0.008457167759036821,-0.001412257655164506,-0.0419
2013-05-03,0.0175096278221627,-6.52336997521985e-05,-8.122487110018284e-05,0.0
2013-05-06,0.01317840343385246,0.001801759494702182,0.0017854249183733018,0.0148
2013-05-07,0.0015664808026132349,-0.01920667360668915,-0.002045388849841956,-0.0071
2013-05-08,0.005070249036922547,0.014179944402712863,-0.0020984318268018054,0.0072
2013-05-09,-0.005920432866230563,-0.0033511477587229166,-0.0016949709067877183,-0.0214
2013-05-10,0.005149331805920809,-0.025212707570705817,0.0017763875565375287,0.0436
2013-05-13,-0.003971130758695374,0.003805045244451577,0.0008138021282466656,-0.0244
2013-05-14,-0.014900427149617812,0.001444173194974141,-0.0006347088282994129,0.0071
2013-05-15,0.005435719855934273,-0.016199097884294744,0.00045572917455416473,0.0035
2013-05-16,0.01809664298715319,-0.020245758472519526,0.0005368428887442267,-0.0106
2013-05-17,0.015293528472851925,-0.01009786812567448,-0.0012530820129954545,0.0011
2013-05-20,0.0067517164547421515,-0.010769451688890541,-0.00039089221644972305,0.0062
2013-05-21,0.0020059496128110865,0.0038822323745186793,-0.0005377264079904354,0.0177
2013-05-22,0.001215392056172604,0.033754817103584855,-0.0007174186282172812,0.0
2013-05-23,-0.013528686132991297,-0.019605811453514477,0.0004565986740123762,-0.007
2013-05-24,0.0055520520682863506,0.0066465056992850435,-0.00042397756815404364,-0.0105
2013-05-28,0.017075329773233783,-0.009874844798851257,-0.0015996869331476038,0.0
2013-05-29,-0.0006809257827056214,0.005198752268988471,0.000832809473577667,-0.0177
2013-05-30,-0.0031230601027134597,0.022861386430225394,0.0007016341836820761,0.0505
2013-05-31,-0.01064361524450419,-0.012946311006151845,0.0005381297674846852,0.0
2013-06-03,-0.0014628389742528114,0.005264007650337632,-0.000456576337710235,-0.0172
2013-06-04,-0.014298976863353019,-0.0026477774849755775,-0.00044046755526672143,0.0175
2013-06-05,-0.0020014793434253164,0.003080256678655857,-0.0001468656426788506,-0.0344
2013-06-06,-0.012849034666128745,-0.0014830662752469692,0.0013536105136893184,0.0427
2013-06-07,-0.017434564845977718,-0.010490562053515617,-0.0004238255206401309,0.0171
2013-06-13,-0.03449083719378354,0.0017717843341422679,0.00013042698552800935,0.0
2013-06-14,0.006988200863645488,0.003915283220692345,-0.0005707436945068256,0.0029
2013-06-18,0.0061834190783578435,-0.012511938245227228,0.0005712840171370193,0.0579
2013-06-19,-0.0074613585647300695,0.004118710783370005,-0.00031008511268737493,0.0184
2013-06-20,-0.0335889135161862,-0.06002511900692831,0.0002121738854550248,0.03
2013-06-21,-0.0017590533243305728,0.0028920227363737894,0.0008319400178053993,0.1662
2013-06-24,-0.06515693655487365,-0.004596607013942489,0.001840856110430833,0.2234
2013-06-25,-0.002670277814989852,-0.006008751481701324,0.00011392394775078252,-0.0125
2013-06-26,0.0013291123671903549,-0.03371932362980701,0.0003254254967051118,0.0253
2013-06-27,-0.0034926947708111555,-0.002509980295840819,0.0003253196294021876,-0.158
2013-06-28,0.01829747153210981,-0.03547048181501644,-0.0018557411195625484,0.0059
2013-07-01,0.005745423556368756,0.0408949276917987,-0.0007987025583724439,-0.0058
2013-07-02,0.003905039571137081,0.007863863215943567,3.261259498699154e-05,0.0059
2013-07-03,-0.00820193444742312,-0.0023564567100802236,-0.00042404671673024197,-0.0583
2013-07-05,0.0021893405435795543,-0.030542688485725833,0.00037512742539802524,-0.0087
2013-07-08,-0.02880528599517085,0.018561925130940793,0.00021196631445485892,0.0088
2013-07-09,-0.0004391753744057425,0.015576288058106513,-0.0007176058368780769,0.0
2013-07-10,0.02799528126231543,0.0011480505831737986,0.000701302330808673,-0.0292
2013-07-11,0.04510780599602171,0.023005654029532252,0.00022822490032714526,0.0541
2013-07-12,-0.022303980167651005,-0.0037183456446889807,0.00037482786876585905,0.0028
2013-07-15,0.013935333207451883,0.003947906050205674,0.0,-0.0256
2013-07-16,0.004562022117013065,0.004783393659355539,-0.00045633078254003756,0.0087
