,stock,gold,exchange,rate
2013-01-10,-0.005854798294835817,0.005396583433824986,-0.007272038128858238,0.0033
2013-01-11,0.002438702335208376,-0.006278095562064934,0.006118654468017848,-0.0033
2013-01-14,0.0116079899946957,0.0009922418151599999,-0.0035343312484927836,-0.0131
2013-01-15,-0.008693335690303172,0.009753497109304732,0.002544656770591125,-0.0017000000000000001
2013-01-16,-0.00025741639884646617,-0.0010553866588480787,0.0014182294301496867,0.0
2013-01-17,0.005844813585039965,-0.003428837030796217,-0.005552448412444733,0.0
2013-01-18,0.010971656486900017,0.009233418328522092,0.0031105253405150357,-0.0083
2013-01-21,-0.0018777151975557516,-0.0013188311460492486,-0.0006610040892423008,0.0067
2013-01-22,-0.008031332550743286,0.0017263208275739572,-0.00023145469377716665,-0.0083
2013-01-23,0.007920768838291181,-0.001859298522475683,-0.002814804408382443,-0.005
2013-01-24,-0.0024224597195781072,-0.01645755903895818,-0.0025567393935284066,-0.0034000000000000002
2013-01-25,0.00666064799380095,-0.0069955267698684764,-0.0012308922194828043,-0.0152
2013-01-28,0.012172859881279585,0.002397559692115081,0.004616338049764135,-0.0034000000000000002
2013-01-29,-0.008468637167953652,-9.841667186272218e-05,-0.004649626443768984,0.0069
2013-01-30,-0.004086415142147359,0.008196317309812073,9.986185784649493e-05,0.0085
2013-01-31,0.0021552081192197647,-0.00862029984064172,-0.00043280675854129314,0.0
2013-02-01,0.0002973516334234816,-0.002170947907258025,-0.005576626076197133,-0.0017000000000000001
2013-02-04,-0.007701404132931522,0.0030129344570113403,0.007074005941700712,-0.0017000000000000001
2013-02-05,0.0032577872627790327,0.003975094620949804,-0.003564116159009867,-0.0085
2013-02-06,-0.006500084760551417,0.00272050019065162,0.003564116159009867,0.0
2013-02-07,-0.00294477776883717,0.0017071207256815768,0.005801922616107902,-0.0086
2013-02-08,-0.003920170231990205,-0.003277297593255568,-0.0026481313058805966,-0.0017000000000000001
2013-02-18,-0.006309710531260393,-0.001448538476784833,-9.962970966181928e-05,-0.0278
2013-02-19,0.008137095513586878,-0.0022010208437333034,-0.0006644518516889519,-0.0054
2013-02-20,-0.007442133956701014,-0.012842971205708764,0.004641918149413282,-0.009000000000000001
2013-02-21,-0.011773415508019802,0.003774191480312439,0.007907784206250934,-0.0054
2013-02-22,0.0019395923574432317,0.00035617475364446705,-0.0026289860689159283,-0.0018
2013-02-25,0.0046995856876757,0.0042339375764015585,0.0027930684386334725,-0.0018
2013-02-26,-0.012709610804157556,0.011131478211845902,0.004256718935697901,0.0091
2013-02-27,0.0016824597486566617,0.00605932957718025,-0.003764633302870024,-0.0018
2013-02-28,-0.0007601212523891121,-0.008553526831017066,0.005233901382057038,0.0
2013-03-01,-0.008447194756107557,0.0004135957685864611,0.0014996905624311552,0.0363
2013-03-04,-0.006187923719930488,-0.004149870034103387,0.002342835901772311,-0.0018
2013-03-05,0.013409636378326262,-1.6311996038353982e-05,-0.004887117536534369,0.0
2013-03-06,0.004886238554472122,-0.0011995574274532572,0.0053420322478729965,-0.0018
2013-03-07,-9.387027135421278e-05,0.001990073423728589,-0.002276645859265791,0.0088
2013-03-08,0.0,0.005602562146291845,0.002633933723399373,0.0
2013-03-11,0.008479719636809158,-0.004274540565864626,-0.003187616542436267,-0.0017000000000000001
2013-03-12,-0.0015237160319907517,0.008372545713474011,-0.00022807617843190187,0.0087
2013-03-13,-0.003595578448504888,-7.396937875370213e-05,0.0035780541051932957,-0.0017000000000000001
2013-03-14,0.0017360304025517692,-0.0024528723564998245,-0.0025683971399135253,0.0191
2013-03-15,-0.0025784228467671255,0.0009968917828366841,-0.003032034273291462,-0.0017000000000000001
2013-03-18,-0.02183370312249444,0.011512248482734577,0.005925075119591838,0.017
2013-03-19,-0.009354399569915905,0.007157730044907495,0.006116029096065567,-0.020099999999999996
2013-03-20,0.006760151319254781,-0.003468756332658529,-0.003943630660532271,0.0171
2013-03-21,0.00013021502631271886,0.004885991580698246,0.0024262041824636427,-0.0034000000000000002
2013-03-22,-0.012314934059045157,-0.006043375659164241,-0.0032362487792081396,-0.0051
