,stock,gold,exchange,rate
2013-01-03,0.0006818521071316752,-0.007954552653041347,0.0003297609263186452,-0.0101
2013-01-04,0.005840579845626692,-0.013185091380876202,0.0049334091179558115,0.0034000000000000002
2013-01-07,-0.0009463344373923377,-0.004622756236349446,-0.0006563833514299233,-0.0034000000000000002
2013-01-08,0.0014191660369977654,0.006512710201375782,-0.00164284577774243,0.0034000000000000002
2013-01-09,0.004315707612627229,-0.00075213832094434,-0.0016455491618438955,-0.0034000000000000002
2013-01-10,-0.01234884659937574,0.007880802468593018,-0.0036297680505787966,0.0068000000000000005
2013-01-11,0.004307950098452196,-0.011492984699613018,0.0009912440923973698,0.0034000000000000002
2013-01-14,0.009171304235046307,0.003762456660798108,-0.0016526197778810037,-0.0034000000000000002
2013-01-15,-0.0015520047498398526,0.0017278227925761058,-0.009639429799884525,-0.0085
2013-01-16,-0.004734070130601786,-0.0082097028481396,-0.004686985480123695,0.0017000000000000001
2013-01-17,0.0033908015668124847,-0.0037645090326634545,-0.0006713662554957978,0.0
2013-01-18,0.009448867136661931,0.00668315903041794,-0.0023533377813467204,0.0
2013-01-22,-0.00024402742989426685,0.0021122052772639677,0.0,0.0034000000000000002
2013-01-23,0.0035569019399019908,0.0010284026284228531,0.0026890772506749094,-0.0068000000000000005
2013-01-24,0.006848369556743172,-0.011118429705906152,0.0006711409647888189,0.0
2013-01-25,0.008465949894163494,-0.002750978021659023,0.005019250959038768,0.0
2013-01-28,0.007254264016017586,0.0007278650995647951,-0.0010018367844111253,0.0
2013-01-29,0.004554674034490169,-0.00012765025297589716,-0.005696111899716527,0.0
2013-01-30,0.008115642993153926,0.005025428392940512,-0.0020181641562371233,0.0051
2013-01-31,-0.011210834375702916,-0.005447555343012667,0.005037794029957077,-0.0051
2013-02-01,0.016829503088225728,0.001878666882587865,-0.0026836648109260786,-0.0034000000000000002
2013-02-04,0.004757810272012719,-0.003142084053440186,-0.00033596506279387484,-0.0034000000000000002
2013-02-05,-0.00043159401617476334,0.0033147804344331178,-0.0006722689328819698,-0.0137
2013-02-06,-0.0035727748936054127,0.0016249806227985886,0.0006722689328819698,-0.0034999999999999996
2013-02-07,-0.0003599808049115083,-0.0035718025312654333,0.0006718172909718767,-0.0175
2013-02-08,-0.001674947257061632,0.0008212463049730445,0.000335739469328189,-0.0036
2013-02-11,-0.005484860104345124,-0.008446316723691893,0.0013418318014659647,0.0
2013-02-12,-0.00010745250273913598,-4.871148977159123e-05,0.000670241311953923,0.010700000000000001
2013-02-13,0.016756634039508,-0.005036358893219628,-0.001005530502018459,0.0034999999999999996
2013-02-14,0.00830693564488083,0.0016139237107726245,-0.0010065426114014286,0.0
2013-02-15,-0.003424908047572117,-0.019544685846506482,0.0020120731134198877,0.0034999999999999996
2013-02-19,0.006909926989292714,-0.0021993072846839823,0.0010045204260054064,-0.0034999999999999996
2013-02-20,0.009465073861547602,-0.01422320217280948,-0.0016747617379593294,0.0177
2013-02-21,-0.01164096933616321,-0.005088183997040474,0.003346723337950497,-0.0104
2013-02-22,0.00742296174121293,-0.001153873151453766,-0.003682012528015033,0.0
2013-02-26,-0.006389964584897712,0.0021730059806781554,0.0,-0.0034999999999999996
2013-02-27,-0.008050247354852935,0.008272593644205628,0.00033540164661260974,0.0034999999999999996
2013-02-28,0.015381247992463543,-0.012551177963823434,-0.0020140993717014943,0.006999999999999999
2013-03-01,-0.0012852220724175467,-0.0029346067057982594,0.0006718172909718767,-0.0034999999999999996
2013-03-04,0.000727197206365382,-0.003223822753048111,0.0016775712707941537,0.0
2013-03-05,0.005559830893310469,0.0023135922800356923,-0.0013418318014659647,0.0
2013-03-06,0.0064593972379727305,-0.005998002035486394,-0.0016798256931820355,0.006999999999999999
2013-03-07,0.00104476138630627,0.0036560920456487622,-0.0003363040220025759,-0.0034999999999999996
2013-03-08,0.003798079951773836,0.0019282425566142791,0.0,0.0007000000000000001
2013-03-11,0.006824488972783094,-0.0025810496448528397,-0.00033641716044829906,0.0028000000000000004
2013-03-12,-0.0006150276163721102,0.006085321558666479,-0.004721762566904708,0.0
2013-03-13,0.001280353095950204,-0.0033223816398937345,0.0013513515569991696,-0.0052
2013-03-14,0.0051113840912071495,-0.0010346231898541447,0.0,0.0034999999999999996
2013-03-15,0.007121088078074322,0.0020855813753595243,-0.0037206198848043215,-0.0017000000000000001
2013-03-18,-0.004062981719253678,0.005834149655203902,-0.0003389256090740034,0.0
2013-03-19,-0.014810866010856572,-0.0029468926981532917,-0.008168867753795883,0.0
2013-03-20,-0.01579764980571241,-0.00971961269177335,-0.0051396378344463756,0.0017000000000000001
2013-03-21,-0.009208737496991581,0.007138792197286747,0.002059026122097851,-0.0017000000000000001
2013-03-22,-0.03360806114473025,-0.00030664870872243455,0.0037639052134808004,-0.006999999999999999
2013-03-25,0.029959748780015616,-0.006666538739709793,0.00034147174653131884,0.0
2013-03-26,0.01309023313833979,0.0014362982320985651,0.00034135518337974347,-0.0053
2013-03-27,0.010847476650940102,0.0021006602124433726,-0.0010244153192271455,0.0
2013-03-28,-0.010497803656377869,-0.0034796976349991127,0.0010244153192271455,0.0018
2013-04-01,0.003219011738551991,0.0015354174784647512,0.0010247652476635949,0.0
2013-04-02,0.0006386911564852937,-0.00807898404841545,0.0037485135049939444,-0.0018
2013-04-03,-0.019550875738556073,-0.005540978473613123,-0.0030659196218350004,0.0034999999999999996
2013-04-04,0.005208310942475869,-0.018783729786697734,0.0,-0.0018
2013-04-05,-0.02580005860387491,0.012272011261083904,-0.0023911198412234214,-0.0018
2013-04-09,-0.012708557157136369,-0.00800224879710143,-0.009622067364061682,-0.0034999999999999996
2013-04-10,0.013191814319754691,-0.0017720056028185383,0.0006903693750204276,0.0018
2013-04-11,0.01766555420599225,-0.005508306592613366,0.0006898930939378545,0.0034999999999999996
2013-04-12,0.00690512018888878,-0.019202238866366628,0.0013783599701211457,-0.0018
2013-04-17,-0.0037981579681165556,0.0015725763537428605,-0.004845976946139974,-0.0053
2013-04-18,0.005394452810334904,-0.002914437226095856,-0.0055671681713502785,-0.0034999999999999996
2013-04-19,0.010210740308383315,0.005080718449372412,-0.002095704574218704,0.0034999999999999996
2013-04-22,0.008787131036986473,0.01587129540547849,0.0031419121674667316,0.0
2013-04-23,-0.006273243561753183,-0.006781827936821472,0.00486788165703711,0.0
2013-04-24,0.002900234051468331,0.01687976459738927,0.0038082095530271864,-0.0034999999999999996
2013-04-25,0.013043246196631664,0.022697822759534247,0.007916062676291968,0.014199999999999999
2013-04-26,0.005498591698679611,0.023775544057693665,0.002396851001947642,-0.006999999999999999
2013-04-29,0.0012626822307346686,-0.005277544108162502,0.0003419387962879661,-0.021099999999999997
2013-04-30,0.008124991678125859,0.0023853003313565324,0.0003418219141129164,0.0
2013-05-01,0.0,-0.00974789346129512,0.0017073591308225389,0.0
2013-05-02,-0.005440781529947536,0.01264013723810109,0.00442553913787469,-0.0144
2013-05-03,-0.006464383303315557,0.005590493150243958,0.008119124438504155,-0.0073
2013-05-07,0.013962051907664197,-0.017499696959474065,0.001352265250013751,-0.0074
2013-05-08,0.00808638126371708,0.009357385725515144,-0.009845606607213675,0.0148
2013-05-09,0.004308766058745306,0.0008449976805309234,0.004765155374794716,-0.0109
2013-05-10,0.0008385744726204791,-0.018352407686091254,0.01181448341376301,-0.0148
2013-05-13,-0.002931910834558238,0.002301431897761219,-0.004371959208627985,0.0075
2013-05-14,0.003548061391951407,0.00040953077525252013,-0.0003370975929448683,0.0223
2013-05-15,0.00406323459718827,-0.013672087042875702,0.004037690546077055,-0.0073
2013-05-16,-0.007512396859989501,-0.020109096427660234,-0.0020168074063047214,-0.011000000000000001
2013-05-17,0.006204866095599115,-0.008070252637718767,0.004364619989052798,0.0
2013-05-20,0.009439569261020075,-0.008938721838010366,-0.0023478125827480767,0.0
2013-05-21,1.825467091443045e-05,0.003580444752030232,0.0006713662554957978,-0.0111
2013-05-22,-0.007426668635759803,0.03482474865705143,0.0,0.009399999999999999
2013-05-23,-0.014703559089316975,-0.015726514134225766,0.003350086885281822,0.009300000000000001
2013-05-24,0.0,0.00703789732494009,0.0013368985948418732,0.0
2013-05-28,0.007505388451404471,-0.004929059076255626,0.0033344479044514763,0.0037
2013-05-29,-0.011151308596621945,0.010494015981084459,0.003655096277260572,0.0
2013-05-30,-0.012749432027007401,0.021181455281064743,-0.00033172997484509636,-0.0074
2013-05-31,-0.012248076534612906,-0.010058794198986476,0.007931303969277437,0.0
2013-06-03,-0.01471008329541501,0.0121405605278877,-0.002306806097915004,0.0
2013-06-04,0.010565970208018527,-0.004112421196149185,0.003622595761434866,0.0
2013-06-05,-0.02140894627425194,0.007476192966121786,0.00262639678221932,-0.0037
2013-06-06,-0.02154175576867079,-0.0008903600222982533,0.0019652806849537185,0.0
2013-06-07,0.017316536412276484,-0.009070426094064388,0.002287956546364267,0.0
2013-06-10,0.008085987586787802,0.003548437278361405,0.004235223792759424,0.011200000000000002
2013-06-11,-0.05094386702314413,-0.0011843905631394591,0.00615785449316153,0.0443
2013-06-12,-0.013277628276346043,0.0056815778327585775,-0.0009697754113835444,0.0070999999999999995
2013-06-13,-0.021292850956773357,-0.004532161057474227,-0.004863034385270915,-0.006999999999999999
2013-06-14,0.043234298462674126,-0.002020461643322591,-0.006848225035630762,-0.0141
2013-06-17,0.0039301078066200645,-0.0015792182069560567,0.002940698083900628,0.0034999999999999996
2013-06-18,-0.030101014689634553,-0.008040576404241051,0.007476062774355086,0.006999999999999999
2013-06-19,0.007175995500317889,-1.1161423271843773e-05,-0.006497748657519953,-0.0034999999999999996
2013-06-20,-0.02500931433137321,-0.045513692822451546,0.01423972281113528,0.013999999999999999
2013-06-21,-0.0012059843970098072,-0.00044771476668969967,0.0012845216923569325,0.0069
2013-06-24,-0.026341776068806944,-0.004814205381508785,-0.0025706955031008505,0.0206
2013-06-25,0.014945416285254254,-0.011521393692724757,-0.0006437077789058776,-0.0202
2013-06-26,0.028303675388716698,-0.027069970778583752,0.0012870014646475525,0.0069
2013-06-27,0.015375647319175734,-0.0020330094739247073,0.0006428801250022431,-0.0137
2013-06-28,0.003760764865138988,-0.03876011788734601,-0.0009644752395283618,-0.0069
2013-07-01,0.0,0.0416940649189268,-0.006130040166962836,0.0
2013-07-02,0.008285710736113394,0.005878047594121583,0.0022628100814117147,0.0
2013-07-03,-0.014039542052941556,0.0023541358035856774,0.003867230085551121,0.0034999999999999996
2013-07-05,-0.0015529137579495256,-0.030366574524126833,0.004813100900822764,-0.0034999999999999996
2013-07-08,-0.025785256236965814,0.028133174947996054,0.005426988579070091,0.0104
2013-07-09,-0.004244957914158576,0.012116333985568772,-0.004467142080805342,-0.0069
2013-07-10,-0.007376876766754137,-0.0005606681641676659,-0.0012800001747628187,-0.0034999999999999996
2013-07-11,0.041360883152564476,0.01737630139456492,-0.002886004889134597,-0.0069
2013-07-12,0.004598818757486356,-0.0023274546330895873,0.0,-0.0052
2013-07-15,0.0011618675059494876,0.0038994015105995317,-0.0006424670956617362,0.0053
2013-07-16,-0.0027177201652826,0.0015430426255083063,-0.0025740039951727134,-0.0034999999999999996
2013-07-17,0.004557445000113347,0.005568507992084193,0.0,0.0034999999999999996
2013-07-18,0.019767931591625043,-0.010850722219243991,-0.0006445375666253028,0.0
2013-07-19,-0.0036038745249742377,0.009854902074911465,-0.0006449532632464283,0.0
2013-07-23,0.02101474593174668,0.0006952770997994406,0.0003233629777570357,-0.0052
2013-07-24,-0.007927940763197583,0.0009632344498839984,0.001615248291744198,0.0053
2013-07-25,-0.030211490285304343,-0.0017690637044722735,0.00225697339076536,-0.0017000000000000001
2013-07-26,0.01365676661525228,0.004406787612634133,0.0028943580263645075,-0.0053
2013-07-29,-0.015305707544568392,0.0011461689818901277,0.0,0.0018
2013-07-30,-0.013039510363984874,-0.001818172665892348,0.0041660050638974155,0.0
2013-07-31,-0.008605724457501296,-0.006196034572569786,0.002236065458125047,-0.0018
2013-08-01,0.010046752222137911,0.0005403967333510451,-0.0009577015895607666,0.0034999999999999996
2013-08-02,-0.011593825749462994,-0.001033909601931171,-0.0025583640433270993,0.0
2013-08-05,0.002368861489076224,-0.006152603193752881,0.003835095783942588,-0.006999999999999999
2013-08-06,0.0035602939103922537,-0.01668798745468436,0.0015936258352780008,0.0
2013-08-07,0.00041967140345544607,0.0026748692676843433,-0.0009558707116208431,0.0
2013-08-08,0.011935563896718016,0.006941663147138399,-0.006716801200039146,-0.0070999999999999995
2013-08-09,-0.010356380830540246,0.007125770421403388,0.0009623096171642587,-0.0070999999999999995
2013-08-13,0.01855946580764023,-0.008564319245984109,0.0019212301778939178,0.0036
2013-08-14,0.0010617493830631375,0.0016878181375403756,-0.0006400000218453883,0.0070999999999999995
