,stock,gold,exchange,rate
2013-01-03,-0.0034231633271684103,0.0024826112945408596,-0.0064626721796788855,0.0
2013-01-04,0.0023754606073858042,-0.015068121781967037,-0.004817075491997391,0.5
2013-01-07,-0.0068275075364176985,-0.005803146483068566,0.003977669131900896,0.0
2013-01-08,0.000334659379253921,0.009035418247250071,-0.0023693976766882008,0.0
2013-01-09,0.003117201948116488,0.0028206763107503363,0.0007649354002605135,-0.3333
2013-01-10,-0.0038622417990197278,-0.0026392203231910827,0.010799405284456054,1.0
2013-01-11,0.0007828169391039808,-0.020441972083478532,0.010010244278286617,0.0
2013-01-14,0.0006015427189041134,0.0038813778984323477,0.0011975152991585691,0.25
2013-01-15,-0.0029437203929880695,0.009713502371395677,-0.0020216397136617603,0.0
2013-01-16,0.003008438854221751,0.0013335134493983603,-0.0027770498576711877,0.0
2013-01-17,0.00955915284281339,-0.0053607063872611604,0.003825817651755492,0.6
2013-01-18,-0.0006759564171989751,0.013017705587891726,-0.003976148379639333,0.0
2013-01-22,-0.00586885549749816,0.003913837677731458,7.516818885788812e-05,-0.1429
2013-01-23,-0.003974731970426859,0.0002671884716214379,0.0003006162656036815,0.16670000000000001
2013-01-24,0.0069534428119197855,-0.018429462337704372,0.005246208539986086,0.1429
2013-01-25,0.006902779346543042,-0.014129640437375635,0.005813536534375829,0.625
2013-01-28,0.0007223130204714323,-0.0010720813209577074,0.00022292402098650355,0.0
2013-01-29,0.0013030764222765612,0.0029535646790774805,0.0018557701202356336,0.0
2013-01-30,-0.005376542150488106,0.0016191320134151255,0.005915426891577924,0.07690000000000001
2013-01-31,-0.008780924157903769,-0.00795891575057528,0.0014734053055993068,0.0
2013-02-01,0.010905861123170268,-0.006404851283555502,0.00791909109894734,0.07139999999999999
2013-02-04,-0.030572345943063794,0.008294733646982522,-0.01212403256088207,-0.1333
2013-02-05,0.00946080335863897,0.00670786894915576,0.003100091056758958,0.0
2013-02-06,-0.01411929255989186,-0.00025871966252033474,-0.0030261675675365973,0.0
2013-02-07,-0.011554598143467487,0.00729121641350261,-0.01085109123565392,-0.15380000000000002
2013-02-08,0.013364702307272935,0.0008264695378814579,-0.0011963512717468316,0.0
2013-02-11,0.0002958871705178723,-0.009679509798989017,0.00358476858866702,-0.0909
2013-02-12,0.009813139932257187,-0.009095557262480902,0.00268016837030266,0.0
2013-02-13,0.0032362443970743726,0.0005637554431201508,-0.00014870994153359796,0.0
2013-02-14,-0.007852779108574737,0.007697290263989132,-0.008513231910446284,-0.1
2013-02-15,-0.0025184291009185955,-0.02139044515779176,0.002097693307417381,0.0
2013-02-19,0.01858254220542932,-0.002273690081576518,0.0018692293004750615,0.0
2013-02-20,-0.006967808251634011,-0.013052952454641442,-0.0027677019575021444,0.0
2013-02-21,-0.02320041671196371,0.0038222974412551736,-0.010996570855311916,-0.11109999999999999
2013-02-22,0.022229563795423957,0.004275387929184582,-0.0028820649452616642,-0.25
2013-02-25,0.004052453103053466,0.0021850093758386535,0.0004556154684328684,0.16670000000000001
2013-02-26,-0.027076859296590428,0.013438237492966465,-0.0089987643010922,-0.2857
2013-02-27,0.0190258986148244,0.005859687887270759,0.0038229268976879838,0.0
2013-02-28,0.008499624303077269,-0.007159201163976725,-0.0019096366036981949,-0.2
2013-03-01,-0.006221299860566631,0.002933842764805128,-0.006982036266415914,0.0
