date,ARG,AUS,BRA,CAN,CHN,FRA,GER,IND,JPN,KOR,MEX,RUS,SIN,THA,UK,US
2013-01-29,0.0195453948123363,0.1440104832028023,0.1764306205755111,0.011676303244165,0.1441070361261536,0.1599842081800915,0.49045476581142794,0.0005031199735891729,0.8648328954749644,0.0032720140053540997,0.09714444878264379,0.00021636582152984696,0.1891064853503999,0.005217363135044091,0.0015023807681900998,6.16210886948408e-05
2013-01-30,0.0288084401383617,0.2002758153409025,0.1817124981562323,0.01570208036051883,0.1401478630195466,0.2541761845923473,0.4920659200506826,0.0005697663898408218,0.8503470079264333,0.0028115896188264,0.33843793478356893,0.0001509744789647403,0.11888867142831741,0.006864734007184152,0.0013625435125874,8.710650190722145e-05
2013-01-31,,0.217277498759754,0.18519382105921678,0.0162008439348123,0.13689559195129558,0.2297372628496919,0.4518764952304001,0.0006921973369843112,0.8558604326995302,0.0027983988662133997,0.17439406859666923,0.0001453778057545446,0.1073502720351713,0.007537518867878895,0.0016326465674869,0.0001259333800152381
2013-02-01,0.0287340986871201,0.2077753383277558,0.18977762452882718,0.015412209040421398,0.1323181819649499,0.1751917921153946,0.40629750967756684,0.0006925694940661227,0.8450649359733984,0.0032794539661552997,0.13709217786033578,0.00018501384829249992,0.11171958076435681,0.0060782254474776995,0.0015618750458757,0.00012312713682077124
2013-02-04,0.0208353003511688,0.2457261312106001,0.1916401723644497,0.0137957478295453,0.1206334731877292,0.2196775156031692,0.4779000914787593,0.0008498984124164757,0.8336542406477278,0.0044938506423579,,0.0001600273317182035,0.1648362639085004,0.0035570265568967,0.0025358264723052003,0.0001146211838890776
2013-02-05,0.0138319051303544,0.23993473605063492,0.19613184375880618,0.0132855305038419,0.119269623333359,0.36517485353468,0.8175366274556831,0.001025868690429766,0.8271329897131109,0.0047134947181288,0.035097195363433795,0.0001810461504042473,0.1275970397389026,0.002744770920781163,0.0025108255468427,0.0001459500746372929
2013-02-06,0.0084080355007522,0.2817966895129823,0.1978069140825236,0.014148330497594098,0.12140742160953841,0.3240825727120076,0.7585719727439352,0.0012529653293602764,0.7901853595256553,0.0068736290066571,0.42755509337141,0.0001624681847104361,0.12119841368304281,0.002540291082399355,0.002688873054959,0.0001380740203724371
2013-02-07,0.005350638182231499,0.2617126416856243,0.20331548970436789,0.0161799169154922,0.1249342345671664,0.3120636571695498,0.7506456786804798,0.0018120548857436,0.8359818392223171,0.011054663437275201,0.026314692096702397,0.00018795258486502508,0.1438584197954505,0.0029486087340856,0.0024150997405722,0.0001268983041857938
2013-02-08,0.0043646323123265,0.2529625861515982,0.18114335604135967,0.0189202315402696,0.1232344089405685,0.33525454085907974,0.6646226177256178,0.0023685465084574996,0.8398158745363831,0.012812996428739199,0.2794490405492244,0.00025800775863494933,0.1881449446088134,0.0038708936115835,0.0027060069538111997,0.0001233753058068516
2013-02-11,,0.2578518603433635,,0.0204486384319056,,0.3069199636242353,0.6383828767595713,0.0036640492463012003,,,0.0221996911305075,,,0.0054056004678830994,0.0019051458613245,0.00011073502905454362
2013-02-12,,0.26781126911688513,,0.026264310710732104,,0.2870359587189313,0.6201739638759788,0.0047954907589584,0.813116198243348,0.016286632630668797,0.514345115314114,,,0.007998892680996461,0.0018396359985565,0.0001230837823711085
2013-02-13,0.0045492262353453,0.2796001389221001,0.1834298007473403,0.0312218025099638,,0.2987262202669214,0.6354968259183998,0.0072001070954801,0.801313937178387,0.012341763854988702,0.020528165100243898,,0.1299018200527072,0.007517838383417531,0.0018307171545314,0.00015065519928469527
2013-02-14,0.0045641636656288,0.37419411738144126,0.18397815865056869,0.0378515652303386,,0.3032108904778867,0.616048287667456,0.009929266782770901,0.7989413732744207,0.014968377727483599,0.1537398007583773,,0.09124836889923389,0.007093599574883027,0.001859965935838401,0.0002130076199949063
2013-02-15,0.0070587078072748,0.41162863735229815,0.18128008685797742,0.0486532884866024,,0.41706357196767335,0.7194174706127969,0.013878078069741402,0.7922122007891096,0.018393375920340498,0.1605262120359328,,0.0753003931512647,0.007669337314193065,0.0021572718392955,0.00032776669500257785
2013-02-18,,0.3923987567317987,,,,,,,0.815290101886442,,,0.0003348495008145357,0.07029982552408369,,,
2013-02-19,0.0123102291656427,0.4068612041789045,0.1721253988497655,0.058879768153619005,0.1265927150479954,0.3233888596748466,0.60643281227186,0.0163148681855609,0.8338777794523804,0.0264173063656616,0.1410888806316869,0.0003440252988179891,0.1020612213342824,0.007867692882018102,0.0021669179591423003,0.0004283877468814625
2013-02-20,,0.444097698019172,0.16570582267863693,0.0351114360998342,0.1325684412600757,0.32401481912995544,0.60643487265704,0.022867991626819,0.8303426857940844,0.0144913445884625,0.145315359023925,0.00043691270792740953,0.12451822832918541,0.00839227393189474,0.0023689389259295,0.000477399207913174
2013-02-21,0.008321271000479299,0.441070255637505,0.1341697593708021,0.0440452448378575,0.1433520631677045,0.2463088743181099,0.576885928617284,0.0232956379528717,0.8075400716269586,0.0109642719368687,0.12097401860231141,0.00023778525377370421,0.0814934639593351,0.008057805920574972,0.0024007565038420002,0.0009495487737097312
2013-02-22,0.023211773421800398,0.5989084521495724,0.1304008318167617,0.041169011905073896,0.1656864574566193,0.3165718213359928,0.7092679620950352,0.026906906374819604,0.8293914069334142,0.0084139463012183,0.1876610478686414,0.0002704742808541929,0.0749726962596651,0.0122447679287267,0.0023720742460455,0.0010548307836209998
2013-02-25,0.022795931603364204,0.6362762340494683,0.1288016894685184,0.036100188656829894,0.15697422956073992,0.2080496738411125,0.6443980682013888,0.0310105678231381,0.8165524068935307,0.0071338806127967,0.0972288047805863,0.0003948829683450625,0.0843923343330571,,0.00212165565712673,0.0008978358292287249
2013-02-26,0.026475902685262,0.6256635031478261,0.1332134820489283,0.0353446257525257,0.15099121557760642,0.2108538056916236,0.5737055861486494,0.0302261184882187,0.8593780214780182,0.006957446652802899,0.15273046830428721,0.0002302381830287327,,0.008908619852842099,0.0021394459239194,0.0008149755109063821
2013-02-27,0.032661536824189104,0.704220207923433,0.12451228041190619,0.034076359817987,0.13789424348893078,0.3476132566137447,0.747000310175822,0.032993894134708,0.9411001487656488,0.008748318431931199,0.149722164088251,0.0002365114748054016,0.1041586670389878,0.0099228421003012,0.0018511594243336778,0.0007058311028403815
2013-02-28,0.023561201354288,0.659283059661588,0.13331840870670658,0.0354525420981686,0.13833515123904,0.3537409437529882,,0.030190891988828402,0.9233384290701547,0.0064060247753565,0.1230121646395849,0.0003378937281748959,0.1349314237972687,0.0065555326470542,0.0020879010919445,0.0006691070016889918
2013-03-01,0.0256144011662918,0.6922646769151439,0.1381636676435982,0.0195969678441841,0.14388915406360242,0.34096871871544476,0.6703329661767261,0.030842417506759704,0.8995539064636768,,0.1572933905063505,0.00038956237479612234,0.2311649631278531,0.005685932454695638,0.0016930729851539002,0.0005668279536294652
2013-03-04,0.0225982108841012,0.678213694669549,0.1418336844598471,0.0182823971502847,0.14501280020839358,0.3176609380869731,0.6632943387986358,0.029077400845458498,0.8909349689552263,0.0045745383213172,0.15484626904585871,0.0005897765110359,0.2178299216320454,0.0058688661291625,0.0014801194195610697,0.0004704341812437047
2013-03-05,0.0195542855580598,0.7074683640636545,0.1442038693465213,0.0198550120370211,0.1572663059083681,0.3232084476940223,0.5269771533866858,0.0266897631555293,0.8701570626914796,0.0039972412121969,0.1528777681719662,0.0003285926277067417,0.28933837350443375,0.006326027290646577,0.0013947586115878,0.00038059740300801714
2013-03-06,0.0191495001054654,0.758559526250303,0.1340834989951906,0.0182484777770436,0.1546274046362857,0.3000519645183974,0.38485319663791595,0.024476890623315997,0.8573487059664379,0.0042491339329452,0.1638508798201499,0.0002178571649816204,0.1636045039592537,0.00739379501101372,0.0010757016979298815,0.000318698856814744
2013-03-07,0.011760816875321399,0.761266659666772,0.1265393470463125,0.0137906087205974,0.14758831502839068,0.2846072772589745,0.3268940233749855,0.023972994800028603,0.8076195880104441,0.0032941117699873,0.1621577327338904,0.0001938874995458608,0.1119810121547591,0.010129672488789402,0.000997162419029793,0.0002621721485073627
2013-03-08,0.0086037330401258,0.748197027189743,0.1311046048339245,0.014096823285076599,0.14043421859496671,0.2608611854423119,0.2716864866358713,0.022347445788077697,0.7926131048664609,0.0028716880166674004,0.2262955330956313,0.0002584648550449811,0.0902827158860834,0.014909708050881102,0.0009895678493648402,0.0002424261293384347
2013-03-11,0.0072307199606265,0.7435005715538741,0.12988401995070847,0.0156650762019387,0.13352655564721178,0.1784494134592233,0.2317826352882777,0.0217043920663897,0.8382235045893264,0.0032855233562428,0.031388917350977194,0.0002236036711727573,0.0965142529896728,0.021202043202152604,0.0013617456394491,0.000192339185355744
2013-03-12,0.0072689954088274,0.742713779430977,0.1303074226718003,0.0185905041925001,0.1355882490524914,0.1683602599577761,0.2458350114066003,0.0205683359029607,0.8204658029045229,0.0036910835729125004,0.41399783318708616,0.00030885219862094383,0.11015708569988782,0.033754813115591496,0.001187860329485,0.00020198848943928742
2013-03-13,0.005445644591237,0.707673618780731,0.1344515349289523,0.0188000380669313,0.143972842730572,0.1875038979136654,0.30449351105982,0.020423082548090398,0.8044238311841692,0.0054005600329663,0.010666327079862498,0.0005498874928973,0.11428119982269361,0.0569919728324091,0.0011593511196316,0.0002202379347539265
2013-03-14,0.0039358420387458,0.6938380792034751,0.1355836506646905,0.01904231543762,0.1405383562666577,0.1801410616210207,0.2985031350033571,0.019253781384177,0.8041388931994167,0.0081058377894764,0.3015541630427456,0.0013163015483975001,0.1312822871386976,0.09396857330760269,0.0011908951836636999,0.0002343042421219484
2013-03-15,0.0037890563662462,0.4457715030520405,0.136300000615243,0.020961643223037302,0.14393010286755978,0.19763952934365223,0.3442067728644417,0.0190529865833168,0.7918006649000998,0.0097692243548818,0.046433921033977296,0.0035267304537665,0.1978239005002912,0.1417260909479084,0.0010295683794119,0.00031082102146147124
2013-03-18,0.0036258694845264,0.33485381987807317,0.13600908085174168,0.0227198593818006,0.14566243649483118,0.21844781507944527,0.3689679598525502,0.017417703145539698,0.7765410367399435,0.01021651202906,,0.0021446005861302997,0.16721162798773248,0.2337616696983677,0.0011819087804493,0.00034405251477395216
2013-03-19,0.00361304311992,0.45349239410141606,0.1310774734238104,0.0272026722527338,0.1531181030179799,0.2514873550326815,0.4254724183795969,0.0164913501312623,0.8314407125866753,0.0126119895245186,0.1999168950834404,0.0015640116073328,0.1567938130810906,0.2692084924260146,0.0012955684791724998,0.0004532406133937005
2013-03-20,0.0028428938346192,0.4245584596162668,0.1320808551965855,0.0334905652070944,0.1522559156269533,0.2764236375509011,0.4875669728632006,0.0177026739899047,,0.011324699379318199,0.07765259200332571,0.0010056139206326,,0.1849481018341092,0.0013870306187331,0.0005722876440659958
2013-03-21,0.0029529200300034003,0.4046492226441123,0.1316720551691923,0.0412413445400093,0.1652766052689284,0.2610061414126556,0.503546864063998,0.0168702122917599,0.8412839760447127,0.011836040962541,0.20395899285610142,0.0010572787915092,0.1338781311309406,0.1143741501322255,0.0013307378612695,0.0006745702669953176
2013-03-22,0.0025253070720493,0.4060401730414237,0.1293559842475246,0.0481292759724307,0.1655426751078575,0.2729124105362153,0.5299006753797545,0.0171191244112315,0.8359336563899465,0.0163100155535985,0.1011023497937415,0.0008113120185259,0.1380186839534581,0.1617340084734929,0.001154996253353,0.0008478996582728
2013-03-25,0.0028370995171413,0.4070465808347902,0.1285905470737661,0.055975620723363595,0.1669748945656922,0.2378088769778709,0.49920962147897374,0.017854574323828802,0.8841555515478214,0.010471701578005602,0.26648574417293097,0.0005058727754386339,0.1595955419049899,0.3637801777639763,0.0013047844743469999,0.0010623001242826
2013-03-26,0.0037305641874227,0.4168912979735449,0.1256561488038195,0.0484341752739489,0.16514394291654172,0.2867101248658759,0.5714133551976031,0.0188826137516361,0.8495945115645062,0.0087599465500978,0.12015941969455719,0.0003567131349709367,0.1698071075814638,0.1738921905505773,0.0015022232794586002,0.0011095266742531
2013-03-27,0.0048333449601375995,0.38533120872338267,0.1168529307555336,0.0667130731541288,0.1656027393235017,0.28172291353492485,0.5641513423823448,0.0209937327781608,0.8416739198250569,0.0078262743273056,0.174447099259942,0.0002938560580592699,0.1184167731365655,0.1398797246645381,0.0017180455092783002,0.0012090794097225
2013-03-28,,0.3730361785621832,0.10492370449937372,0.08570896383225281,0.1639782193602302,0.40520501926821456,0.747850001052633,0.023790641010681998,0.8320488558878033,0.008901573478561998,,0.00024567638246011697,0.1023378810620482,0.13175174720147922,0.0021184126495963,0.0013569153625140999
2013-03-29,,,,,0.1387474908098287,,,,0.8454402630902982,0.009986578394106601,,0.0003078483392356864,,,0.0029980756467487,
2013-04-01,,,0.1064847066656695,0.1190377986712259,0.1421624683399716,,,,0.8353589306680061,0.0145047132546329,0.13784531020178192,0.0003684277891590383,0.1017883370843354,0.12529335713962741,0.0033847154514017,0.001617354274981
2013-04-02,,0.4015145647363361,0.1074658021695091,0.1613637364016492,0.1447746751670763,0.34090496540033943,0.728453092527803,0.026607337928178,0.8306123105528738,0.021679438325665303,0.2067171753447981,0.0006394949989864,0.1153914787564276,0.1250598271176728,0.0033339706037922995,0.0017058233117800998
2013-04-03,0.0038283676190375994,0.41475691074271137,0.0907109298443152,0.1416537652857873,0.13696105809158018,0.3002068845585364,,0.0277641245615948,0.8435400418925522,0.036200421159537005,0.12607034840187192,0.0014555443801369,,0.1185663037991981,0.0051061197618326,0.0017959894832135998
2013-04-04,0.0108962568618894,0.3595630556085697,0.0894681459747373,0.21330570898191248,,0.2696655916206576,,0.024900207569723,0.7898393166306128,0.0411606010444105,0.2228630494449905,,0.11343082920248669,0.0954397784684473,0.004432608535458221,0.001746360654848428
2013-04-05,0.0155533203698824,0.3603171673006129,0.0780716993036328,0.2214463543997125,,0.2082161318973884,0.727487959112884,0.0271255688256291,0.814777419635502,0.023006501692961,0.12109153741361,,0.12688756418225292,0.0855090938302181,0.006705929312392901,0.002049335046026
2013-04-08,0.0176902823057963,0.4125080260012375,0.0805732449301021,0.2081151662586909,0.1388865354132138,0.1042948261043858,,0.026680758785300903,0.7611519259278919,0.0233757563070623,0.2263057088920166,0.0018045126301558,0.12204494306632371,,0.0066360360701839,0.0022152840114691
2013-04-09,0.011073789772371,0.4127781128467466,0.081746304528313,0.2059523412116686,0.14449472656187548,0.11961944050878799,,0.028840005893421797,0.8156257242745983,0.022482373805381,0.1412082688343444,0.0010974428035543,0.1081817152665197,0.0891391775827292,0.0065954521611025,0.0021706040874933
2013-04-10,0.0097527899125275,0.4589949204118748,0.07422714110610121,0.20164545598856792,0.1478089859884551,0.10535011218971779,0.44062026104546503,0.027796773792854702,0.8033779604073173,0.0220977859849903,0.1943492617010813,0.0019701500466968998,0.1311926934096362,0.0639936827084992,0.0058920291880942,0.0023202859132421
2013-04-11,0.0100449571515518,0.4282507849239683,0.0790956749125936,0.1999584332881833,0.1477235812155873,0.091059113532943,0.40968122150202463,0.0308988456069843,0.7912817686716732,0.0222314085777405,0.0794459416415917,0.0020345915306516,0.11415575992806631,0.0372694414090166,0.0055216343195707,0.0015407337205211
2013-04-12,0.012397575604682201,0.4252205531479074,0.0754839538699328,0.2003661889931978,0.1456281789782836,0.11370387462384869,0.41520508123753286,0.0321067394613566,0.7694834942262652,0.016419813184081603,0.42343025893537006,0.0015473704610658,0.1043616672350871,0.028913765290093298,0.0046060385896794995,0.0017726495592753
2013-04-15,0.0144591279820588,0.42508517323301015,0.0679404428853656,0.2935569235687468,0.14189920448342241,,,0.026639203960995596,0.7643332287762129,0.010720381568233201,0.033472915369524,0.000870334033013994,0.0945167324510105,,0.0047380316893707,0.0015000485425196
2013-04-16,0.01745891887374,0.711178745648243,0.1058026691437581,0.7207222162049138,0.24086346995441782,0.0959485510462458,,0.027738065832679598,0.820186554241455,0.009170515341587401,0.35312073243780606,0.0018440936650099,0.09291084653992089,,0.006385954594379299,0.004971196131757701
2013-04-17,0.0161536744994489,0.5577976492466569,0.09856413033819669,0.6295426251935958,0.2318407868332524,0.055574500611389105,,0.029601628551735797,0.8004878774462844,0.0119117821390813,0.09466591830828819,0.0011300133263016999,0.0797070629784346,0.0232704370535278,0.0056159381453588005,0.004880728475387021
2013-04-18,0.0191304473935458,0.4748674629815348,0.0924516269943023,0.5775404517151339,0.2199589609427566,0.1731700347171788,0.3094734870010446,0.025707908245081297,0.8038659839418132,0.0101303227098288,0.2509327473575312,0.0010614090069772,0.1210398449348105,0.0230920712677488,0.0049652461790044,0.0050182517721935275
2013-04-19,0.0259004653790075,0.6200951036454049,0.0871432875300489,0.5327846437802942,0.20754608591763868,0.170608185252333,0.3051416093820239,0.0239555608275251,0.7949905193384708,0.011225461535333001,0.1696475974042194,0.0013642595471482998,0.2007868608950889,0.017309406487275,0.0046423977211887,0.004757737895045515
2013-04-22,0.024782296837218,0.6360455398900504,0.0888759995860987,0.50468934348583,0.2097508916435973,0.1519905189309603,,0.0220475059835887,0.7902170702795245,0.0095181923915722,0.1677199086881208,0.0024094127434949,0.2825258134963707,0.0147780240580383,0.0048362143197437,0.004461242991966052
2013-04-23,0.0279705442427967,0.6166620938514689,0.0864693909580095,0.48852858835908564,0.2005003614880491,0.1335860739751564,,0.019760823842634903,0.8132641097266704,0.0094492484678916,0.2574066490920738,0.0050741430053182005,0.3051409169865944,0.0120627587421416,0.004229666937401,0.004284937276013748
2013-04-24,0.0349273357640355,0.477606882613198,0.08207293038320529,0.4543136072071497,0.2247687172968098,0.11798213862843751,0.2967332258990454,0.0195358970355387,0.7998417129550227,0.00865479403601,0.0937779869513941,0.0033392764456236,0.2004912763295077,0.0106762227753764,0.0041383096639783,0.0037575281599339016
2013-04-25,0.036497179402101,,0.07894309892760121,0.43262256034311025,0.22320266897527138,0.0787437149393181,0.20671515865467058,0.019073843646138202,0.8032547489057261,0.0070391059727114,0.2867751941960564,0.0028482794120505,0.15993900231344899,0.0089154364364613,0.0036522628887040998,0.0036556697774958705
2013-04-26,0.0440712036301138,0.3919051904862787,0.07571809052721361,0.41151981171598195,0.20133267306472438,0.07064103804955621,,0.0188457465036113,0.7936001559000593,0.0061836310942683,0.09175860195992,0.002985888399675523,0.15866752890080102,0.0064191124744875,0.0032823152775564,0.00362191595635271
2013-04-29,0.0442734401686635,0.3774945676182173,0.07100362230924781,0.3699043875111837,,0.0748066475633119,,0.0191395890719185,,0.008152576381407801,0.24308414260554229,,0.1794643143132188,0.0057746559772205806,0.0035002974032686002,0.0034894290580279653
2013-04-30,0.0533913883996561,0.339570564836912,0.0675272766569792,0.3428420040321173,,0.097149961770643,0.1566814622415236,0.021213231760346302,0.7866559225979095,0.0063910017638298,0.13791870191322278,,0.26909997304767397,0.0053457727852351915,0.0034339167506684002,0.003691646758617702
2013-05-01,,0.31638901673980435,,0.3064148773867488,,,,0.0237646683883499,0.7753748529620551,,,,,0.005261492155144331,0.0032984883158594996,0.0036487129543771456
2013-05-02,0.07580808477604059,0.2915891777139411,0.06783675370153189,0.28156106796466246,0.1852057248825914,,0.17774726220958692,0.025187731593063,0.7765710411452055,0.0055298256941022,0.21130949951582148,,0.2624246071248353,0.0053771746662113285,0.0032442075174905,0.0034275823455764327
2013-05-03,0.11091563242534061,0.3296986914372173,0.0656955292673231,0.2621744814030922,0.17669204643807498,0.0837522711464472,0.1300067403412698,0.024237219115022197,,0.0068175081558819,0.1685845086063211,0.001802877489639645,0.18494036146984333,0.0101929404053602,0.0032618937234591997,0.002627296805775786
2013-05-06,0.1533098147897374,0.31702729698934473,0.0628505537241161,0.247941250403092,0.1685051001100632,,0.1303418007491186,0.026045990397840398,,0.010138942051191,0.1734815302358637,0.0016499792189002998,0.1547335316179503,,0.0042222220033844,0.002635242635355391
2013-05-07,0.166147309052182,0.3211913579212097,0.0615054189569483,0.23898689753333907,0.1498850818612065,0.09903079464789351,0.1261159109169739,0.0269540379821082,0.7575467099536257,0.014568728903403402,0.1672537846176127,0.0012228738575602001,0.20007214641276683,0.0093306490377688,0.0041600792188197,0.0025351097326183993
2013-05-08,0.16954217078888917,0.3077602103820841,0.0604168689826914,0.22402633626564822,0.1415744440456778,,0.1519731909250144,0.0320849069677893,0.7783491938842015,0.0254458128209475,0.1906492428231261,0.0011753909975691001,0.1678469806419252,0.0063036794344529,0.005196797067874,0.002476047344393301
2013-05-09,0.16240523851531388,0.2978465922256678,0.0555042259773529,0.22420653411858912,0.1404088982163556,,,0.0355222968420887,0.7759964224189673,0.0309878325051803,0.1321361458733186,0.0016141892899612,0.1345804515578435,0.0071842008003002,0.0043230990586354,0.0026299988325770855
2013-05-10,0.1857159944068736,0.2978853971967233,0.0555970152741537,0.2211911354402435,0.1338892306506682,0.09242903758485291,0.15473518765372918,0.038602303100879205,0.7675992989072933,0.0194259061969847,0.14344696457246991,0.0026972856409256,0.1176333124037431,0.007823811789018113,0.0045423795199346,0.002919442585914835
2013-05-13,0.19821591202169508,0.2880345033421502,0.0572083984728186,0.207978134063365,0.119583984972221,0.0640501986702711,0.14670186582628053,0.0352343070986921,0.8075501552259643,0.015884508639691302,0.1357472511687025,0.005016195613711,0.0927659390605641,0.0088928506736129,0.0073571472179269,0.0026820092902041306
2013-05-14,0.19405986834378092,0.2926483373159242,0.054651193523809594,0.20513369714058183,0.1162596891176174,0.058931253387008,0.14523134254276499,0.035808199084985795,0.8109888769009767,0.0108049301086336,0.11923939691145069,0.0088168105537613,0.0932026759418243,0.0109144994058087,0.0072151296689708,0.002703860641465916
2013-05-15,0.1107545907646323,0.3004586145371747,0.054852800913769,0.1966078154660631,0.10506655776403691,0.0599834092063528,0.1419931408711427,0.0344008606543257,0.8041560709014602,0.009025709797563801,0.14340029764351928,0.0145332219500011,0.09869937298613951,0.014162960386976401,0.00678596784551,0.0020711044227778
2013-05-16,0.04989038130081751,0.2673127016757611,0.0541026583929237,0.20965817859327018,0.1023744849766019,,,0.0309644581189236,0.7917292288953343,0.0073693358304397,0.0997127934680513,0.021615645065209303,0.096468145760193,0.0175356513714737,0.0078372774902354,0.0018436293513922001
2013-05-17,0.0365439879220251,0.2856341911907397,0.054253269495634304,0.1953772620692458,0.11336973404862621,,0.14531685742185552,0.0318154735658595,0.7930793260354638,,0.168651301726299,0.025144897354459402,0.1100833503911259,0.033798896944139095,0.0079867800216476,0.0019706073892061357
2013-05-20,0.0292828411694677,0.32903086332561243,0.0552651497755347,,0.1276331249119788,,0.13702314082359351,0.032431414678092504,0.7894295797200973,0.007771299454713899,0.125116913326532,0.0289684141161305,0.1378995692345609,0.0243670543496305,0.010375920425459598,0.0020885384235897176
