date,ARG,AUS,BRA,CAN,CHN,FRA,GER,IND,JPN,KOR,MEX,RUS,SIN,THA,UK,US
2013-01-03,0.0231422691853493,0.0017790845467746,0.0353802290266168,0.0008100021709448,,0.2093593890111231,0.2890359803216749,0.0053480607719282,,0.1048145023297411,0.2549117538114701,,0.055421576483084004,0.0042383260469693994,0.0001328831025907483,0.0020568645087077
2013-01-04,0.0118856919360528,0.0008360607403128,0.0302047245012496,0.0005279441266498099,,0.057862454530924604,0.1095684674121739,0.002689984750305574,,0.0890176413562936,0.25297645701758753,,0.0110081321846815,0.0009035621943595,4.9655204797339594e-05,0.0032592626912409
2013-01-07,0.0249126444674445,0.00041111378736463633,0.032585275589333496,0.0005537694852147214,0.016227543390194603,0.0477768016082527,,0.0015596622012959,0.000121359697338214,0.09300377799708201,0.2548011699336684,,0.0484085534348176,0.0004519584532127279,4.860245573244e-05,0.4777485025361
2013-01-08,0.0030081668761046,0.00023287136047632978,0.0392722558565556,0.0002534869444967216,0.016218681873806103,0.0910503404653993,0.1459672558601895,0.0011932539804688,0.0006297070103832,0.11655084829378409,0.2579040105525009,,0.0165726994297771,0.0003079730472310816,2.416938195799551e-05,0.426509795031962
2013-01-09,0.0333412341183671,0.00013870629385460568,0.0503074840995979,0.0001139329755623465,0.0193969718940915,0.0902065683935384,0.1826722670969729,0.0015934483043532,0.0009784501119154,0.2428094167476976,0.2583302430300177,,0.033199273520731196,0.00025509333915019,2.779608124702453e-05,0.35395795093360605
2013-01-10,0.0059099658488839,8.37164227775908e-05,0.058771841876441105,6.61161797833106e-05,0.0194499646621693,0.041091677029673,0.3641242259137636,0.0033961780430724,0.1629588610624793,0.2316642815086722,0.2650776438108305,0.018500669316446,0.0445968268696142,0.00017358526505801978,1.2265011843819449e-05,0.16654101336907162
2013-01-11,0.0231052895857769,6.640728851633284e-05,0.0733410276742283,5.470223160603041e-05,0.019408427209148,0.0327890932952582,0.2769288796996633,0.001723907109838,0.0737342638047353,0.0939086313026044,0.2825961428838021,0.0143608766200219,0.0442725297961275,0.00012318393675315737,5.58077869239779e-06,0.07497446286816009
2013-01-14,0.0160131388066829,7.3941348405607e-05,0.0919552203766856,6.869897915622681e-05,0.042069134902793806,0.026249327677450397,0.3144134782597397,0.0018914328193994998,,0.0554739641595863,0.284341032657022,0.0097224431396634,0.0115101275758896,0.000144823520047376,3.210397415048374e-06,0.0600770556400076
2013-01-15,0.0131173561080795,0.0001037482539493989,0.1136853167669083,0.0001372302421864388,0.0482264996733488,0.0209889323704819,0.2563704351604346,0.0026787714580451,0.0042914560455528,0.0345239601330373,0.29169489093418427,0.0069131859610285,0.0410792997727652,7.237944621376141e-05,3.53146896306212e-06,0.05022025198943209
2013-01-16,0.028754613419904297,0.0001593539439168689,0.1334392634001185,0.0002676222664021751,0.0465513086266868,0.0047616707334704,0.2278973279409345,0.0032557884564829997,0.0006192524996307,0.040675725710044006,0.305909257756971,0.0053709332859659,0.026543050755203496,6.511982278768256e-05,5.4344496251017e-06,0.041900559596849005
2013-01-17,0.0019023607540009,0.0002020390865031512,0.14514852768402792,0.00027790308572890566,0.044025512190390095,0.0123635989213752,0.2189713983134562,0.0060840277458156,0.00044396093843560003,0.0425679394866636,0.3390886346323412,0.0050150405856799005,0.0248341326801624,4.9834756560407e-05,3.175059802124771e-06,0.0399690143824641
2013-01-18,0.0303565365314307,0.0001387893829845352,0.1503786400197333,0.000560559326778565,0.044190985228972204,0.0231180052589265,0.22430962747799402,0.008063751031674001,0.0003635223478885556,0.0393348641338543,0.3416129666202802,0.0044467016730313,0.014650157902102199,6.687978447640575e-05,2.605057085464739e-06,0.0764872545428167
2013-01-21,,0.0001138198331386032,,,,,,,0.002899307352039,,,0.0040820558304646,0.0295357922153582,,,
2013-01-22,0.0083538304277321,0.000129192635438843,0.1543699803388558,0.0006966855399212,0.0365040782655993,0.027375275737134004,0.2164327012268206,0.006822934955271599,0.0775491684059666,0.0460443053026523,0.1899139787825124,0.0034554228079677002,0.024303020147476498,8.66793441438298e-05,4.23243211573457e-06,0.440862810254042
2013-01-23,0.029356387786828097,0.00014668249227208868,0.168546539543246,0.0003209667122143868,0.0342805600363612,0.024323446453452698,0.2097208600603893,0.0063783933475068996,0.0073924756420192,0.0448924437135889,0.15247833437610808,0.0031859598666841,0.0225324462223272,4.6557676092979136e-05,2.047920609880586e-06,0.2521730755633155
2013-01-24,0.013211909169973099,0.0001997756930092336,0.1746442384684018,0.00020886679778136543,0.032810015869315506,0.0120910907617582,0.18812588953259152,0.0151693523248071,0.0086313496643621,0.0541683544747024,0.1813555417439779,0.0036874394825953003,0.0351271284460351,3.209494026129282e-05,1.589785040171794e-06,0.23169976313345392
2013-01-25,0.0196566241302529,0.00031560056833696384,,0.0001326708114566471,0.034261102154322404,0.0155876525385019,0.17271053916969462,0.0154417867223688,0.0057078653134551,0.0785240293514664,0.1882590547017549,0.0025507783400403,0.0342872544183999,3.5971627755728745e-05,1.8719901530604097e-06,0.407888431799019
2013-01-28,0.0228202873454788,,0.179773590727982,8.844349396701854e-05,0.0336402241258764,0.0272517921766655,0.2142502477742952,0.007696195964992599,0.0008579557258532,0.0731688794599922,0.1923553413661184,0.002154819816267,0.0082306784342761,5.604707276901216e-05,1.6272982800743781e-06,0.3436088280967831
